,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z,pca_1,pca_2,pca_3,pca_4
2023-06-10 09:41:44.078849500,0.3504450444233484,0.875849637921751,0.33319099567561783,0.004079233735523498,0.004255751750694285,0.001856985901156046,75.0,0.0,0,0,0,1,0,-133.94475416573286,7.763063184161455,-187.11577993714957,-0.5621800581968621,-0.3009918474366373,0.0212774365200062,-0.024843568725063755
2023-06-10 09:41:44.578849500,0.3507433539964632,0.8758106653375181,0.33253577559734476,0.005098816702738563,0.001348653996894309,0.0021379508066012754,75.0,0.0,0,0,0,1,0,-133.85496195744543,7.811975714139511,-187.16949671022925,-0.5622398387252426,-0.300794218422361,0.020503945520684973,-0.024516350787148016
2023-06-10 09:41:45.078849500,0.35108193357412026,0.8754264974900067,0.3316219456294856,0.008297293245148437,-0.0028617675471671483,0.00046441796008712575,74.84615384615384,0.0,0,0,0,1,0,-133.8204782668335,7.905626409301094,-187.31682704135085,-0.5626160412683147,-0.30172095682858824,0.01930522887114711,-0.02511586910109987
2023-06-10 09:41:45.578849500,0.35294201043945805,0.8748924058814852,0.330566326582783,0.00873860645412081,-0.005088532402045118,0.0010987062309124095,74.69230769230771,0.0,0,0,0,1,0,-133.75374482175593,7.944135814030592,-187.39846556142217,-0.5628463669903144,-0.3022748129335119,0.017628149071465607,-0.025745067627358828
2023-06-10 09:41:46.078849500,0.3567649353736408,0.8740851026744333,0.32949449941470954,0.005174405988307806,-0.0036332425228131748,0.0038693937190425946,74.53846153846153,0.0,0,0,0,1,0,-133.59882830531365,7.901326758067466,-187.38740961006718,-0.5628691169172318,-0.3021592582761688,0.015101145048402464,-0.026357128059718106
2023-06-10 09:41:46.578849500,0.3610461513098524,0.8731415374264218,0.3281281964486986,0.003831679450531253,0.0007719732994671372,0.005557232695623523,74.38461538461539,0.0,0,0,0,1,0,-133.40224247215176,7.866853765021957,-187.41173119957037,-0.562827504514876,-0.30194474924813886,0.012151692734162245,-0.026844423259681963
2023-06-10 09:41:47.078849500,0.36432406921784205,0.8724793396802853,0.32578403573220616,0.009819755731849806,0.0052987283374942296,0.006414811991242663,74.23076923076924,0.0,0,0,0,1,0,-133.22700179859146,7.957941756258523,-187.5688959023822,-0.5630470457110021,-0.3022713024340398,0.00927556377452534,-0.027054380085478696
2023-06-10 09:41:47.578849500,0.36747584916090914,0.8722118021118515,0.3218186358437414,0.01874937968750816,0.006468856572395383,0.00937383497850051,74.07692307692308,0.0,0,0,0,1,0,-133.04021507154752,8.205889701198792,-187.8055750094132,-0.5637108534110145,-0.3029249191703619,0.006035381976471123,-0.026838508787352448
2023-06-10 09:41:48.078849500,0.37244829847935756,0.8720184627327842,0.31647251436752705,0.020884157968040433,0.003709410737751582,0.012745298446820366,73.92307692307692,0.0,0,0,0,1,0,-132.76527258979368,8.5227147926133,-188.00821691542862,-0.564611680668887,-0.30317368363940717,0.001689155337526938,-0.026247766517461545
2023-06-10 09:41:48.578849500,0.3783400192982396,0.8716424596730821,0.31177711002066266,0.012342984480648174,0.0010202512514035271,0.009692718243255054,73.76923076923076,0.0,0,0,0,1,0,-132.45541887723348,8.750604832579489,-188.1256533640127,-0.5653005095967586,-0.30293258949867286,-0.0028690563708920662,-0.0258172625485772
2023-06-10 09:41:49.078849500,0.38079081291993605,0.871179294980513,0.3108460692510617,-0.00022610801356859762,0.0022911693999747517,-0.001465466671585075,73.61538461538461,0.0,0,0,0,1,0,-132.31607630403334,8.76080439060984,-188.150015993373,-0.5655200910925288,-0.30303497961021486,-0.004948357017407508,-0.026401138987216972
2023-06-10 09:41:49.578849500,0.37736842140150917,0.8708253704525779,0.31463007077647287,-0.0060035570763394925,0.005635213323144165,-0.010820053894111406,73.46153846153847,0.0,0,0,0,1,0,-132.45867412437008,8.569312378504565,-188.0674511194924,-0.5654865707507762,-0.3040842014398006,-0.003217401345733862,-0.02825926561273045
2023-06-10 09:41:50.078849500,0.3722214709586283,0.8706296454881709,0.3195476161151645,-0.0008093589402620688,0.0060040327483420475,-0.0077581212881229,73.30769230769229,0.0,0,0,0,1,0,-132.69274620130082,8.365305649238616,-187.91930864336314,-0.5656814425092616,-0.3054935621308339,-0.0003753633294548015,-0.030392028826321714
2023-06-10 09:41:50.578849500,0.37180621028030536,0.8705937110105431,0.3206506362664702,0.008030775613867652,0.002932859595915719,0.002833198188755345,73.15384615384616,0.0,0,0,0,1,0,-132.7227737167843,8.345022321535241,-187.83620659936142,-0.5663198233283748,-0.30625178698052097,-0.0004897797997830471,-0.03145937215897798
2023-06-10 09:41:51.078849500,0.37591101075188416,0.8707712497385047,0.3178168270031755,0.009495424321405587,0.0009088599378627781,0.004952331148665587,73.0,0.0,0,0,0,1,0,-132.5539230360309,8.481980535947528,-187.88836130397877,-0.567101113068129,-0.3064319153769059,-0.0034834587000903985,-0.031520199136667655
2023-06-10 09:41:51.578849500,0.3776101825117975,0.871077420925099,0.3160157317292341,0.0030774267128074614,0.0015544712669779781,-0.00460333846780831,72.84615384615384,0.0,0,0,0,1,0,-132.4904742077628,8.556475415886991,-187.95603039024013,-0.5676008003796051,-0.30709008769538315,-0.005089908250547615,-0.03201654401978463
2023-06-10 09:41:52.078849500,0.37421120129683805,0.8711688348075198,0.3177404152292725,0.000593843754695894,0.001185033408777137,-0.008790073065442277,72.69230769230771,0.0,0,0,0,1,0,-132.64242741587563,8.475382449233468,-187.89217703639125,-0.5678380511868134,-0.3084849787487378,-0.0036155739145859937,-0.03356192845313479
2023-06-10 09:41:52.578849500,0.3725902127227265,0.8708248664230347,0.31866050487397257,0.008575003538473984,-0.0015499187090570257,0.002839628051388433,72.53846153846153,0.0,0,0,0,1,0,-132.6984995541274,8.429728135466059,-187.76800355203213,-0.5682274521697942,-0.30943865561950995,-0.0032557778985520037,-0.0348117204146783
2023-06-10 09:41:53.078849500,0.3781314962426479,0.8704424990365177,0.314687803450148,0.015116501219495062,-0.001582782627618511,0.01233823236367117,72.38461538461539,0.0,0,0,0,1,0,-132.4374076563892,8.588313328122306,-187.76972715629432,-0.5689420864592744,-0.3092636012925558,-0.007253513161870237,-0.03464239976549172
2023-06-10 09:41:53.578849500,0.3835355554490763,0.8707372505625647,0.31023350391822796,0.006447483670679191,0.004271538075251582,-0.0009576990296419848,72.23076923076924,0.0,0,0,0,1,0,-132.2142337414068,8.77081517188234,-187.87442926753846,-0.5696367724849031,-0.30935330891280605,-0.011033017847239795,-0.03443459711918021
2023-06-10 09:41:54.078849500,0.37858726404438575,0.8716733232768816,0.3126095758278472,-0.0069618745734645725,0.009719580896942217,-0.020555919663872477,72.07692307692308,0.0,0,0,0,1,0,-132.48081489487112,8.700528724770447,-187.88207099912782,-0.5700181721435632,-0.31129842322315254,-0.008377925916098565,-0.03618846715940975
2023-06-10 09:41:54.578849500,0.36901661737262975,0.8721151706130769,0.318972691705902,-0.00059479848089613,0.006546172022504983,-0.010548469443953067,71.92307692307692,0.0,0,0,0,1,0,-132.9352193619245,8.524843867431798,-187.81119790631442,-0.5703897488838859,-0.31389987887527665,-0.0030704977222013874,-0.0387938254399446
2023-06-10 09:41:55.078849500,0.37149968623566054,0.8712835709317973,0.3180356594793682,0.022547624659423955,-0.0022680519876584326,0.021308943000330958,71.76923076923076,0.0,0,0,0,1,0,-132.80768212750783,8.678443428931025,-187.93263327347714,-0.5711741490875586,-0.31434816670205107,-0.005460549832939993,-0.039031162500186053
2023-06-10 09:41:55.578849500,0.3851415163574357,0.8704904814964626,0.30860295970187257,0.0241705194015803,-0.004089866803682095,0.01732214996777159,71.61538461538461,0.0,0,0,0,1,0,-132.19109996726684,9.090399520854902,-188.21842619858455,-0.57202172826839,-0.3130026349711441,-0.014573270133217074,-0.03720173244120638
2023-06-10 09:41:56.078849500,0.38311991639654064,0.8723037036442909,0.3072173894285388,-0.016161599006305753,0.007915181232234654,-0.04600915885530865,71.46153846153847,0.0,0,0,0,1,0,-132.36793325736187,8.977507201532314,-188.10148188476552,-0.5720565218742665,-0.31447410900096096,-0.013277882542809488,-0.03866671552778494
2023-06-10 09:41:56.578849500,0.3471237241648247,0.8771516490798388,0.3277172018383805,-0.05808186180362391,0.025969749193622015,-0.10009314374889434,71.30769230769229,0.0,0,0,0,1,0,-134.16069830451917,7.8640749879465774,-187.20520269621264,-0.5712562605744943,-0.3217009428725627,0.009729208089418746,-0.04692143589889381
2023-06-10 09:41:57.078849500,0.3014995756985728,0.8814050084498709,0.35776767052592506,-0.04199638652281037,0.03551781211078942,-0.058467248811423775,71.15384615384616,0.0,0,0,0,1,0,-136.37343150111607,6.550878772307011,-186.14629649334796,-0.5709510142295265,-0.33040221350828025,0.03862368443566407,-0.05694382201392636
2023-06-10 09:41:57.578849500,0.2936770994612137,0.8801762121401128,0.36789005201157565,0.029787555429431657,0.028327772508188787,0.061577346087878,71.0,0.0,0,0,0,1,0,-136.76311819598325,6.45961436017027,-186.07411962192566,-0.5722870022122839,-0.3325147325006095,0.04321219415423377,-0.05934859580171937
2023-06-10 09:41:58.078849500,0.33904024922167836,0.8723819675612441,0.3454869215970481,0.08634395870093199,0.008004936826971157,0.14401426408413326,71.0,0.0,0,0,0,1,0,-134.61768437384976,7.9433684201789605,-187.30475514290265,-0.5740927087546559,-0.32457860127886407,0.014390677310938663,-0.050482848208026766
2023-06-10 09:41:58.578849500,0.40136000773467917,0.8623065951424739,0.31008422703375316,0.07252224581580093,-0.01278048311449941,0.111558288766482,71.0,0.0,0,0,0,1,0,-131.63928270122452,9.767373734506029,-188.84998310548025,-0.5747625255998262,-0.31339182012402383,-0.025325857383567456,-0.03871045815240879
2023-06-10 09:41:59.078849500,0.4340227201623025,0.8557757916616809,0.2904271078979171,0.012696492459833139,-0.020135588594076003,0.01311967859703757,71.0,0.0,0,0,0,1,0,-130.01722743711755,10.509365461891328,-189.5381532961996,-0.5735074897825626,-0.3069447694664421,-0.046302919356040986,-0.033093101961760095
2023-06-10 09:41:59.578849500,0.4274167466676294,0.8552392708906538,0.2943244335643841,-0.027798320867837394,-0.009800320682575832,-0.0492509286075148,71.0,0.0,0,0,0,1,0,-130.2339716499905,10.064216504125021,-189.2607966083369,-0.5718159714204477,-0.3073385444004969,-0.04234273114767567,-0.03493617762236927
2023-06-10 09:42:00.078849500,0.4065929532372439,0.8587268334062303,0.3074236877488019,-0.023060984417084682,0.007141537061353225,-0.04228629760554962,71.0,0.0,0,0,0,1,0,-131.16054979323943,9.41151321782114,-188.78921349723655,-0.571599511745947,-0.310766115949794,-0.029270485690923734,-0.038834404272711134
2023-06-10 09:42:00.578849500,0.3940824116250177,0.8626968014502783,0.31531117635762285,-0.0022592229363007687,0.013686509934537022,-0.0135441278536094,71.0,0.0,0,0,0,1,0,-131.75480307385334,9.23128601483702,-188.63682043383392,-0.5728856658931619,-0.31328036513529467,-0.021384355049750614,-0.04057586194511238
2023-06-10 09:42:01.078849500,0.3904334528769706,0.8650323958345637,0.3170469263135149,0.003267677789478644,0.004949578748999567,-0.006783738897597266,71.0,0.0,0,0,0,1,0,-131.96589620937544,9.292631457198027,-188.59104192461552,-0.5740291571841685,-0.31421869406355596,-0.018987791937382578,-0.040802163352422316
2023-06-10 09:42:01.578849500,0.38745594829162927,0.8656592010325862,0.31820600918072645,-0.002958289747753297,-0.006866236247322844,-0.0135332680842362,71.0,0.0,0,0,0,1,0,-132.1477849028537,9.141930835722922,-188.32991514437103,-0.573903303626276,-0.3146330203887871,-0.016788467147527537,-0.04158755018903277
2023-06-10 09:42:02.078849500,0.3842698348353371,0.8654340415363333,0.32022700774641394,-0.002658853292331345,-0.008243875384451562,-0.009284473535682876,71.0,0.0,0,0,0,1,0,-132.3228746723293,8.829737682515855,-187.995958400512,-0.5730677575187106,-0.31487136440506236,-0.014335056174123555,-0.04278601715717285
2023-06-10 09:42:02.578849500,0.38464492271640816,0.8650708226610808,0.32077570593086585,0.005357146736222728,-0.0004810885707001516,0.0031134843558821125,71.0,0.0,0,0,0,1,0,-132.29142979862306,8.708832210752407,-187.91745175164166,-0.5726897685283333,-0.3145915130291337,-0.014414342365540272,-0.042990077661924066
2023-06-10 09:42:03.078849500,0.38764019996422117,0.8648598749982983,0.319591482878035,0.00864008756602153,0.004865908846469366,0.005204715630264054,71.5,0.0,0,0,0,1,0,-132.07826293676916,8.845525137289913,-188.0618754305998,-0.5717151655999404,-0.3113292218685167,-0.014893513780714558,-0.03920756395039278
2023-06-10 09:42:03.578849500,0.38849122375852707,0.8648710265356506,0.3190282757658005,0.003772227336476317,0.0028783876404245997,-0.0042540849930739226,72.0,0.0,0,0,0,1,0,-131.9320534686695,8.970219143724627,-188.09790084817877,-0.5708593587418666,-0.3082902383806628,-0.014279274388632895,-0.035708654493669646
2023-06-10 09:42:04.078849500,0.38587632885635426,0.8651150708123312,0.3201417206835039,-0.00018700134905393084,-4.431467772288014e-05,-0.009742426241029301,71.77777777777777,0.0,0,0,0,1,0,-131.98721621721344,8.904786243377956,-187.90156293865363,-0.5715541320237674,-0.3095473781899558,-0.013749249017826072,-0.03743663570663213
2023-06-10 09:42:04.578849500,0.38316434525564963,0.8654758205573003,0.32147350215874454,0.0025791934884445544,0.0017934622287275812,-0.004113307767701276,71.55555555555556,0.0,0,0,0,1,0,-132.13674366897698,8.758721359889677,-187.7033423965675,-0.5719612102276317,-0.3111231859697348,-0.012578751839521382,-0.03946709557215879
2023-06-10 09:42:05.078849500,0.38327677171876534,0.8656647611135962,0.32148048762814263,0.0074932431319166305,0.004737968810675695,0.0035851386880616405,71.33333333333333,0.0,0,0,0,1,0,-132.21502888701482,8.693513385856598,-187.7099777969131,-0.5723140878624937,-0.31252948887270116,-0.012931140823761022,-0.04100075851540401
2023-06-10 09:42:05.578849500,0.3856334767432598,0.8654737080263656,0.3201562299349498,0.008812915648082495,0.003108153531648158,0.004280566998574883,71.1111111111111,0.0,0,0,0,1,0,-132.17718454266156,8.703001265492768,-187.82429046936798,-0.5726234381546532,-0.31352754940242317,-0.014856259428425616,-0.042051754789336294
2023-06-10 09:42:06.078849500,0.38804521298759564,0.8650627748716807,0.31831696223648037,0.007462282260681213,-0.000682065947418403,0.0006376941918281697,70.8888888888889,0.0,0,0,0,1,0,-132.09371710282767,8.699873472759931,-187.8482251249748,-0.572860527914026,-0.3143034361445633,-0.017039937241280948,-0.04308217594529313
2023-06-10 09:42:06.578849500,0.3893564579929168,0.8647705176249436,0.3167251876463825,0.007069232951071051,5.758867454943324e-05,-8.513300938550058e-05,70.66666666666667,0.0,0,0,0,1,0,-132.043684313335,8.681686209019565,-187.79050885937394,-0.5731740762582218,-0.3152384617636484,-0.018588043424765808,-0.044284757169042746
2023-06-10 09:42:07.078849500,0.38995046711845227,0.8646334800292182,0.3158653253121213,0.007926920969083269,0.004874980041542646,0.0028182161252480213,70.44444444444444,0.0,0,0,0,1,0,-132.02977349902775,8.710564182948728,-187.8136474611477,-0.5737117244488551,-0.3164312345972782,-0.01971711870050808,-0.04548867522626298
2023-06-10 09:42:07.578849500,0.39091288709127453,0.8644205939683132,0.315467474109525,0.008154793002740655,0.006185066924953024,0.003959289625192955,70.22222222222223,0.0,0,0,0,1,0,-131.98141130934943,8.795195201413852,-187.9672829877359,-0.5743833984958279,-0.31754516901049645,-0.021271486293619205,-0.046479564196073055
2023-06-10 09:42:08.078849500,0.3927071204890255,0.864247396362087,0.31447767220278183,0.007350778290791226,0.0015671036498480224,-8.895625054429449e-05,70.0,0.0,0,0,0,1,0,-131.862193458814,8.878290236297078,-188.14106963249637,-0.5749819034716994,-0.31836759689128424,-0.023587573201420863,-0.047250673887383535
2023-06-10 09:42:08.578849500,0.3938458432111174,0.864744564152902,0.3126406923316222,0.006184027324326816,-0.0013812744963265574,-0.0071529592046296045,69.77777777777777,0.0,0,0,0,1,0,-131.77920030235646,8.911743578281834,-188.2533925093969,-0.5754612409279134,-0.31940764361590407,-0.025505415181910303,-0.04811492323784021
2023-06-10 09:42:09.078849500,0.39140034096644183,0.8663120825032045,0.3116862929622812,0.004793094896987035,0.0032725885024296893,-0.012912051395810595,69.55555555555556,0.0,0,0,0,1,0,-131.91725636998657,8.88436538135605,-188.33065266004866,-0.5759529439731121,-0.321497958795099,-0.02496711059939622,-0.0495811787410686
2023-06-10 09:42:09.578849500,0.38415036739197844,0.8685427327627736,0.3132624521527916,0.004011876365772262,0.009209674489227842,-0.015108544246410062,69.33333333333333,0.0,0,0,0,1,0,-132.3114278818581,8.80114132554244,-188.3828449589666,-0.5765570137032215,-0.3246992741802768,-0.021360369023602166,-0.05183997551624035
2023-06-10 09:42:10.078849500,0.37506760031894865,0.870767875257931,0.31575926937676074,0.005702637379799977,0.0060462115505627535,-0.0139218287598539,69.1111111111111,0.0,0,0,0,1,0,-132.74236373518696,8.69244338780804,-188.34146073761494,-0.5772549357876013,-0.3280011390668078,-0.016956412797429318,-0.05432100438868962
2023-06-10 09:42:10.578849500,0.36924845889386954,0.8728130944019086,0.3154164268888919,0.008845038270061419,-0.005073235653213999,-0.010314997887391654,68.8888888888889,0.0,0,0,0,1,0,-132.94073577349926,8.621157835499364,-188.17702124875362,-0.5780050603879973,-0.33031698809935783,-0.015010264854396431,-0.05611393510080348
2023-06-10 09:42:11.078849500,0.36897484099058536,0.8746185254224937,0.3115775987923485,0.007616194424576164,-0.01251823320649126,-0.005759982444033722,68.66666666666667,0.0,0,0,0,1,0,-132.86767424057228,8.612057655115766,-187.96669691287002,-0.5787702455564595,-0.33143635866314036,-0.016358730275562356,-0.057023793036020565
2023-06-10 09:42:11.578849500,0.371753075232729,0.8754097820732974,0.30884780738706946,-0.0019770407456608415,-0.01036671820896927,-0.0026760061541868004,68.44444444444444,0.0,0,0,0,1,0,-132.7080920593573,8.579847356099144,-187.77339886276962,-0.5794264727713082,-0.331780342707561,-0.018784333902333628,-0.05790656550239181
2023-06-10 09:42:12.078849500,0.37354193065918756,0.8742122545471409,0.3120324908219434,-0.013939936431583973,-0.004580019903390486,-0.0026175129715630212,68.22222222222223,0.0,0,0,0,1,0,-132.61035608963098,8.406000973068823,-187.5563254790809,-0.5798077337692921,-0.3316764745413477,-0.01991130577791085,-0.059661162485293476
2023-06-10 09:42:12.578849500,0.37294335374497956,0.8714024027054565,0.3199439136344653,-0.016085104210238177,-0.0010681836801534055,-0.0035685713790900293,68.0,0.0,0,0,0,1,0,-132.55019108172183,8.112347397485047,-187.2960473492008,-0.5799446091709234,-0.3313685476114189,-0.019740657173765615,-0.06211033792542773
2023-06-10 09:42:13.078849500,0.3716581840162948,0.8688744226581616,0.32646906286916183,-0.004584557417583162,0.0026055610102733947,-0.0017382922189010904,68.0,0.0,0,0,0,1,0,-132.47024328331892,7.883296331446797,-187.1175941967944,-0.579537820211025,-0.3302728391080275,-0.019018315220904032,-0.06295470498086418
2023-06-10 09:42:13.578849500,0.37168822071839397,0.8680731878671663,0.3276679722979848,0.009175555702321776,0.008143327393243653,0.0024449468001785826,68.0,0.0,0,0,0,1,0,-132.42039030226195,7.8530404554641455,-187.14328978829658,-0.5794013451107978,-0.3300651841128785,-0.01924465678411631,-0.0629970465726439
2023-06-10 09:42:14.078849500,0.3730962838370111,0.8684289701782207,0.32568999000339166,0.01107496127626774,0.008830838227204239,0.0033069962216044292,68.16666666666667,0.0,0,0,0,1,0,-132.46723509538558,7.922389435019965,-187.26267818177672,-0.5789248455306977,-0.32959241313587273,-0.0190833831003841,-0.06177336900997379
2023-06-10 09:42:14.578849500,0.3743615613337379,0.8684370340082012,0.3250000660119761,0.0021988342949021155,0.0011139599542847839,-0.0017465586105543053,68.33333333333333,0.0,0,0,0,1,0,-132.55074092463394,7.883536201709545,-187.22885484416247,-0.5782388810123166,-0.3288076203418753,-0.018382601036727557,-0.06097542677942166
2023-06-10 09:42:15.078849500,0.3742114320877018,0.867856616155727,0.3265977586132283,-0.0018057761140191809,-0.0032044619970959132,-0.005863086141863324,68.5,0.0,0,0,0,1,0,-132.55667774638064,7.720231222644734,-187.02714071254732,-0.5774303447371139,-0.3274736578742589,-0.017321380798611542,-0.06048985337740163
2023-06-10 09:42:15.578849500,0.372895976890842,0.8678539507933773,0.3276562731454264,0.00842636705532945,0.00914298537116925,-0.0007376260500703412,68.66666666666667,0.0,0,0,0,1,0,-132.5038889697033,7.665807938125725,-186.97162222197434,-0.5770007437444229,-0.3265007954578812,-0.016432660630947043,-0.05958988906754116
2023-06-10 09:42:16.078849500,0.3718780742102551,0.8689390114244455,0.3261550959629163,0.021573729430132693,0.02851672957298751,0.009815689784866898,68.83333333333333,0.0,0,0,0,1,0,-132.53283081569558,7.893081205537157,-187.29072074756277,-0.5771771098937164,-0.3266382517931758,-0.015800341102653444,-0.05801094839444831
2023-06-10 09:42:16.578849500,0.3723486481965142,0.8698085571852946,0.32388342845428514,0.018902519420167567,0.02859281794855273,0.012022122145128369,69.0,0.0,0,0,0,1,0,-132.6858238589903,8.234718399318817,-187.7261516229609,-0.577464590731374,-0.327108954200716,-0.015177799419517144,-0.056403152757172004
2023-06-10 09:42:17.078849500,0.3740308105189123,0.8689297191733533,0.32407940720283757,-0.00014184463849025418,0.0024206958065113152,0.0006162867742672066,69.16666666666667,0.0,0,0,0,1,0,-132.81180082419286,8.346846677672438,-187.76313440663213,-0.5772013941985701,-0.32632812919666754,-0.014502706848979361,-0.055541003883989
2023-06-10 09:42:17.578849500,0.3754780660023285,0.8667458040817092,0.32716577004638914,-0.014972591051805746,-0.02293331114848756,-0.012292714925676771,69.33333333333333,0.0,0,0,0,1,0,-132.76133224010803,8.139252844005833,-187.2731908888577,-0.5764466410875805,-0.3239781589682338,-0.013892829345984927,-0.055334998338390326
2023-06-10 09:42:18.078849500,0.37542559181759466,0.865389404315116,0.3302615425760521,-0.009989918920859545,-0.01980490436751439,-0.012885396071721119,69.5,0.0,0,0,0,1,0,-132.60410667005428,7.892021093506697,-186.71165929857565,-0.5759220544330139,-0.3215977845833226,-0.01322483029390732,-0.05496780225908336
2023-06-10 09:42:18.578849500,0.3737256155863891,0.8661118191117967,0.3310065638481273,0.004935976276324088,0.0028678528618739847,-0.004253893130402762,69.66666666666667,0.0,0,0,0,1,0,-132.5513179641864,7.8764036083748605,-186.55324139815346,-0.5759973875916212,-0.32071090862993,-0.01206104500040905,-0.053989721570739606
2023-06-10 09:42:19.078849500,0.3713384137440975,0.8677150116147755,0.3304689435355097,0.008984578858309724,0.012827073343460029,-0.00021429124250131845,69.83333333333333,0.0,0,0,0,1,0,-132.67656491056607,7.996445848140743,-186.70803750927988,-0.5761222311955319,-0.3209172378139258,-0.010237184239351884,-0.05287686868011289
2023-06-10 09:42:19.578849500,0.3699219678876626,0.8680110315757295,0.33112363679489093,0.00031094877872425,0.0006996749486996505,-0.0035181002846136024,70.0,0.0,0,0,0,1,0,-132.81322190837204,7.965561299988854,-186.7295123277245,-0.5755575883695888,-0.3205150211347698,-0.00848628628873513,-0.05223591387780722
2023-06-10 09:42:20.078849500,0.37103471370703767,0.8664604369906844,0.33281135903781334,-0.0018086315324824579,-0.007512721296091016,-0.0021918987236637668,70.16666666666667,0.0,0,0,0,1,0,-132.771350387899,7.773503016971058,-186.51926714869094,-0.5744388421564164,-0.3188206662343444,-0.008080180752122608,-0.05176207317281149
2023-06-10 09:42:20.578849500,0.3746773796071323,0.864699202707946,0.33273032823965115,0.013339645809025236,0.010027178266448618,0.009848120627168057,70.33333333333333,0.0,0,0,0,1,0,-132.59169086284726,7.7542534083220005,-186.50069371585172,-0.5736920316409122,-0.31706096696687713,-0.009405220776000282,-0.05053910588729998
2023-06-10 09:42:21.078849500,0.37849185204977,0.8644274791007238,0.32980966522606814,0.029652707771404215,0.036966622003537244,0.020124627478066745,70.5,0.0,0,0,0,1,0,-132.5053705430176,8.120022975483332,-186.98464181806145,-0.5738793052323786,-0.31668392279559443,-0.011036135520091972,-0.04839854028183655
2023-06-10 09:42:21.578849500,0.37951662923331125,0.8654459718878234,0.3270310115324375,0.02531234915694793,0.039717730603139496,0.01391690385066373,70.66666666666667,0.0,0,0,0,1,0,-132.64957183541622,8.61511752884078,-187.64395583789366,-0.5744996218668109,-0.3174243621506859,-0.010903597716214197,-0.04638640935786194
2023-06-10 09:42:22.078849500,0.3773138742252596,0.8662227014594134,0.32783593351778073,0.003532557034080156,0.013461400436828749,-0.003969372799946701,70.83333333333333,0.0,0,0,0,1,0,-132.90133306282763,8.80292727959473,-187.88617744779614,-0.5746282579409389,-0.31769166576135777,-0.008606682588436472,-0.04551877040102121
2023-06-10 09:42:22.578849500,0.37448691784037214,0.8659453305339024,0.3315705867776862,-0.011395915217945451,-0.011371565054361769,-0.014551357010076179,71.0,0.0,0,0,0,1,0,-133.03605935383845,8.602088805199223,-187.61350019669243,-0.573995057616877,-0.31662229670832104,-0.005917178761375033,-0.04550111000636657
2023-06-10 09:42:23.078849500,0.3734516197473297,0.8652338228819804,0.3346574601818378,-0.0064685474430468265,-0.009280612420374933,-0.009329601388989259,70.5,0.0,0,0,0,1,0,-132.999549160737,8.338100276441454,-187.29893134639522,-0.5749047381764123,-0.3184252235867599,-0.006955009493924565,-0.049168535219514385
2023-06-10 09:42:23.578849500,0.3736799832598875,0.8648426531732717,0.3356690782834093,0.005717607601164731,0.009802875441771207,0.001014899832050914,70.0,0.0,0,0,0,1,0,-132.94314017985212,8.280314576166717,-187.310681072043,-0.5760968378378973,-0.3208024833168278,-0.008924815820250084,-0.05218086003968192
2023-06-10 09:42:24.078849500,0.37324050154000016,0.8645388459691188,0.3365891724764651,0.008236493841019963,0.017774462491669307,0.0036198565767690677,70.07142857142857,0.0,0,0,0,1,0,-132.9904832491868,8.341052023608468,-187.47365722841243,-0.5759757574427522,-0.3207872714152977,-0.008316060595908786,-0.05178022029961503
2023-06-10 09:42:24.578849500,0.37220161421343645,0.8638054677918799,0.3385778868568524,0.002671844012226219,0.005045991835691878,-0.000715355122554916,70.14285714285714,0.0,0,0,0,1,0,-133.05997348905677,8.308638127132616,-187.4316756201469,-0.5757228797086169,-0.3203995506365666,-0.007236475291582945,-0.05175257560235351
2023-06-10 09:42:25.078849500,0.3726758944676792,0.8630761232795574,0.339219557006961,0.001971153740561703,-0.0117551345185356,-0.0032853230344874387,70.21428571428571,0.0,0,0,0,1,0,-132.98460636972104,8.192563090331184,-187.19289122573636,-0.5752993414617429,-0.31925854476805043,-0.007360957287650891,-0.051527121324282596
2023-06-10 09:42:25.578849500,0.3754158944839468,0.8633881302283711,0.3359124813154099,0.008771845454864953,-0.014647831943684691,-0.0016318788218658846,70.28571428571429,0.0,0,0,0,1,0,-132.76101334452434,8.169183676780536,-187.07227544482868,-0.5749445053825781,-0.318069880919511,-0.00937955254927225,-0.050460382801540415
2023-06-10 09:42:26.078849500,0.3781643403071555,0.8648544702087267,0.33034868844115894,0.012690134683940296,-0.004879585586471921,-0.0006996616348438929,70.35714285714286,0.0,0,0,0,1,0,-132.5802162800692,8.27593530845777,-187.20753398114945,-0.5747279704498062,-0.3176549137456284,-0.011539787952537515,-0.048970734011989675
2023-06-10 09:42:26.578849500,0.3783554748836868,0.8662698237122158,0.3271032846549698,0.0073289767188596195,0.0038198430698175396,-0.0031372707233680566,70.42857142857143,0.0,0,0,0,1,0,-132.59235458325486,8.351775063879206,-187.39182884202327,-0.574453704061271,-0.31791397749892913,-0.011688171925372332,-0.04810192472626476
2023-06-10 09:42:27.078849500,0.3763483453035766,0.8665257482824966,0.32810821804235646,-0.0006232784081797022,0.004013579134852508,-0.005530233721308374,70.5,0.0,0,0,0,1,0,-132.72251540584767,8.287369343812188,-187.39677825474476,-0.5740395126207594,-0.3180417598954922,-0.009999669028595339,-0.04813777781766272
