,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z
2023-06-10 10:02:54.578849500,0.057850342,-0.5140811,-0.89089876,0.26386374,0.11023156,0.055579856,108.0,0.11634717,0,0,0,1,0,-118.294136,-45.334747,-266.0164
2023-06-10 10:02:55.078849500,0.020310668,-0.6344223,-0.7481247,0.09864154,-0.12773634,0.014099987,,,0,0,0,1,0,-119.40355,-52.260246,-263.82285
2023-06-10 10:02:55.578849500,-0.010748415,-0.6360324,-0.77046454,0.031445526,-0.22415282,-0.08160798,,0.23743585,0,0,0,1,0,-122.21327,-52.21079,-264.2189
2023-06-10 10:02:56.078849500,-0.032499693,-0.5947687,-0.80187285,-0.19732024,0.11772526,0.010330444,,,0,0,0,1,0,-123.20872,-49.57274,-265.16086
2023-06-10 10:02:56.578849500,-0.01928711,-0.5808084,-0.8157874,0.09678135,-0.03279933,0.011402803,,0.14376286,0,0,0,1,0,-122.33745,-48.868042,-265.3506
2023-06-10 10:02:57.078849500,-0.025454463,-0.5982697,-0.8037346,-0.0077452445,0.028257987,0.025417622,,,0,0,0,1,0,-122.853455,-49.844395,-264.99808
2023-06-10 10:02:57.578849500,-0.019408263,-0.5928342,-0.80631775,-0.032071874,0.044060126,0.009685272,,0.22896339,0,0,0,1,0,-122.02737,-49.713,-264.97263
2023-06-10 10:02:58.078849500,-0.015670165,-0.58509064,-0.8118787,-0.037245974,0.02632795,-0.01843692,,,0,0,0,1,0,-121.63498,-49.025585,-265.21115
2023-06-10 10:02:58.578849500,0.0049902466,-0.57160014,-0.82419384,0.020469887,0.0072947294,0.0023596208,,0.0,0,0,0,1,0,-120.77029,-48.623386,-265.3512
2023-06-10 10:02:59.078849500,-0.009922486,-0.56681395,-0.823544,0.024179036,0.011158746,-0.04016249,,,0,0,0,1,0,-120.92984,-48.552628,-265.5134
2023-06-10 10:02:59.578849500,0.14519471,-0.6420779,-0.75307894,0.19603123,0.21876022,-0.1653149,,0.0,0,0,0,1,0,-115.02377,-51.773975,-263.0672
2023-06-10 10:03:00.078849500,0.07241728,-0.560729,-0.8245498,-0.27884516,-0.18049262,0.07349431,,,0,0,0,1,0,-117.97705,-48.102974,-265.09436
2023-06-10 10:03:00.578849500,0.054967955,-0.5383011,-0.8431473,-0.0018129522,-0.006681781,-0.0012561864,,0.011251521,0,0,0,1,0,-118.82686,-46.697334,-265.64615
2023-06-10 10:03:01.078849500,0.055083606,-0.5400518,-0.83882827,0.0033748536,0.0042510657,0.0010391495,,,0,0,0,1,0,-118.94849,-46.50371,-265.7701
2023-06-10 10:03:01.578849500,0.053554382,-0.53631926,-0.84631073,-0.012908863,-0.009020768,-0.006773875,,0.0,0,0,0,1,0,-118.79907,-46.36204,-265.63538
2023-06-10 10:03:02.078849500,0.050553896,-0.5284079,-0.8508685,0.031626258,-0.008459382,0.0008707099,,,0,0,0,1,0,-119.16382,-45.89889,-265.81424
2023-06-10 10:03:02.578849500,0.0459629,-0.5422684,-0.8383646,0.0033088552,8.791635e-05,-0.0031629938,102.0,0.0,0,0,0,1,0,-119.47777,-46.841263,-265.48746
2023-06-10 10:03:03.078849500,0.033547364,-0.53659517,-0.84580874,0.049876604,-0.0067356937,0.036277443,,,0,0,0,1,0,-119.715645,-46.43546,-265.75812
2023-06-10 10:03:03.578849500,0.021940002,-0.5590094,-0.83264375,0.07602515,-0.032495465,0.044890657,,0.0,0,0,0,1,0,-120.47565,-47.981968,-265.44412
2023-06-10 10:03:04.078849500,0.020756,-0.5945363,-0.8068505,0.002387147,-0.024666274,-0.08996305,,,0,0,0,1,0,-120.69466,-49.595516,-265.05463
2023-06-10 10:03:04.578849500,0.02992096,-0.586969,-0.80609405,0.057017673,-0.008840868,-0.06524997,,0.11548812,0,0,0,1,0,-120.38885,-49.19201,-264.66586
2023-06-10 10:03:05.078849500,0.028791504,-0.5895184,-0.80553865,-0.091883175,0.068472326,0.056141973,,,0,0,0,1,0,-120.81801,-49.127293,-264.75525
2023-06-10 10:03:05.578849500,0.13690871,-0.60341597,-0.79669005,0.36433893,0.35833853,0.034285974,,0.036219746,0,0,0,1,0,-114.81549,-50.27729,-263.0189
2023-06-10 10:03:06.078849500,0.070374146,-0.5983328,-0.79418945,-0.374129,-0.3498083,-0.045739036,,,0,0,0,1,0,-118.24193,-49.395176,-263.87607
2023-06-10 10:03:06.578849500,0.064545594,-0.5441248,-0.8202454,-0.01441113,0.05833967,-0.006589758,,0.04611385,0,0,0,1,0,-118.850784,-46.839943,-265.3632
2023-06-10 10:03:07.078849500,0.07294044,-0.5703776,-0.800236,0.09711751,0.13740155,-0.17528199,,,0,0,0,1,0,-117.567566,-48.483555,-264.3855
2023-06-10 10:03:07.578849500,0.21261474,-0.5773596,-0.8133136,-0.19382213,-0.17820822,0.017918408,99.0,0.091560654,0,0,0,1,0,-114.33981,-46.942684,-264.34598
2023-06-10 10:03:08.078849500,0.10893433,-0.49061432,-0.8735196,-0.089899875,-0.051225793,0.0778052,,,0,0,0,1,0,-117.94011,-43.13789,-266.08292
2023-06-10 10:03:08.578849500,0.019789403,-0.45446748,-0.8909442,0.07296621,0.028155211,0.043699395,,0.2658743,0,0,0,1,0,-120.422,-42.498158,-266.5521
2023-06-10 10:03:09.078849500,0.06894806,-0.4966101,-0.86198854,-0.006480649,-0.02262357,0.0056260284,,,0,0,0,1,0,-119.02868,-43.87448,-266.06015
2023-06-10 10:03:09.578849500,0.035296325,-0.4836438,-0.87421143,0.014588818,-0.02580933,0.0018816917,100.0,0.08758236,0,0,0,1,0,-120.343704,-43.255352,-266.13852
2023-06-10 10:03:10.078849500,0.031564206,-0.4865782,-0.87623096,-0.0066031427,0.0018729212,-0.00024455803,,,0,0,0,1,0,-120.80762,-43.43066,-266.21774
2023-06-10 10:03:10.578849500,0.02251709,-0.48990142,-0.87842405,0.034689974,-0.025666162,-0.004370072,,0.0,0,0,0,1,0,-121.13221,-43.677788,-266.44858
2023-06-10 10:03:11.078849500,0.092581175,-0.5434586,-0.8185809,0.32149488,0.35839924,-0.15423073,,,0,0,0,1,0,-117.528885,-46.863823,-264.6757
2023-06-10 10:03:11.578849500,0.15414242,-0.5820864,-0.79480916,-0.19504015,-0.23273727,0.12330262,,0.055128545,0,0,0,1,0,-115.49642,-48.250534,-264.15607
2023-06-10 10:03:12.078849500,0.07549774,-0.53563327,-0.846796,-0.009253536,0.0006981315,0.00045180533,,,0,0,0,1,0,-118.84573,-46.285378,-265.61728
2023-06-10 10:03:12.578849500,0.068950504,-0.5336746,-0.8303024,-0.02417593,0.08284266,0.05283933,,0.41240805,0,0,0,1,0,-118.445984,-46.379093,-265.59338
2023-06-10 10:03:13.078849500,0.2231984,-0.5837268,-0.80402046,0.19289704,0.2233809,-0.17156672,,,0,0,0,1,0,-112.72836,-47.867126,-263.70224
2023-06-10 10:03:13.578849500,0.058082275,-0.50101656,-0.8427313,-0.24857585,-0.37294346,0.1638055,100.0,0.11946996,0,0,0,1,0,-119.07154,-44.84543,-265.91956
2023-06-10 10:03:14.078849500,0.026258545,-0.49253023,-0.87424743,0.008539627,0.0023375272,-0.0049906117,,,0,0,0,1,0,-120.84054,-43.902775,-266.52832
2023-06-10 10:03:14.578849500,0.028935958,-0.49636248,-0.8713939,0.04155917,0.0021613257,-0.0046450854,,0.0,0,0,0,1,0,-120.946,-44.161106,-266.44925
2023-06-10 10:03:15.078849500,0.02946167,-0.51266116,-0.8595856,0.013330133,0.007237204,-0.0036506986,,,0,0,0,1,0,-120.681175,-44.79795,-266.3169
2023-06-10 10:03:15.578849500,0.032027587,-0.5185226,-0.8554712,0.024328139,0.003444777,-0.0046577435,,0.0,0,0,0,1,0,-120.78812,-45.243496,-266.2958
2023-06-10 10:03:16.078849500,0.030152302,-0.5226123,-0.8548699,-0.0018679092,-0.0029142757,-0.0023348678,,,0,0,0,1,0,-120.82027,-45.525295,-266.2022
2023-06-10 10:03:16.578849500,0.020405274,-0.5114966,-0.8610306,-0.044162348,0.02230243,0.055221107,,0.0,0,0,0,1,0,-120.982124,-44.89538,-266.3371
2023-06-10 10:03:17.078849500,0.031966247,-0.4923413,-0.88619936,-0.107601166,-0.13424139,0.034346577,,,0,0,0,1,0,-122.00098,-43.08199,-266.80902
2023-06-10 10:03:17.578849500,-0.10508635,-0.42209142,-0.8878289,0.092408046,-0.024439748,0.06518087,,0.0,0,0,0,1,0,-125.64655,-41.789974,-267.3722
2023-06-10 10:03:18.078849500,-0.06843079,-0.47395477,-0.88919985,-0.019459713,0.046381894,0.029819027,,,0,0,0,1,0,-124.35375,-43.362053,-267.2986
2023-06-10 10:03:18.578849500,-0.034951348,-0.536423,-0.83326596,0.130902,0.0518315,-0.030549973,97.0,0.01720121,0,0,0,1,0,-122.92923,-46.484463,-266.45972
2023-06-10 10:03:19.078849500,-0.030632019,-0.5226233,-0.84805113,-0.03823263,0.0338773,-0.0031908131,,,0,0,0,1,0,-122.53732,-46.01249,-266.5574
2023-06-10 10:03:19.578849500,-0.025095826,-0.5207422,-0.86004305,0.03112951,-0.018922973,0.00029010337,,0.020160647,0,0,0,1,0,-122.4916,-45.73883,-266.3066
2023-06-10 10:03:20.078849500,-0.015377745,-0.5098198,-0.8636627,-0.056305863,0.049800295,0.014155217,,,0,0,0,1,0,-121.51941,-45.11898,-266.4223
2023-06-10 10:03:20.578849500,-0.019826354,-0.50592685,-0.86366606,0.024457987,-0.018586067,-0.0014940334,,0.0,0,0,0,1,0,-121.73896,-45.039204,-266.47778
2023-06-10 10:03:21.078849500,-0.023479003,-0.5043515,-0.86584044,0.0027095,0.0064148894,-0.00047264187,,,0,0,0,1,0,-121.96893,-45.008163,-266.62717
2023-06-10 10:03:21.578849500,-0.024468869,-0.50588274,-0.86163425,0.0009656893,-0.005150189,0.001127653,,0.06719523,0,0,0,1,0,-122.08302,-45.225266,-266.3393
2023-06-10 10:03:22.078849500,-0.027490234,-0.49552765,-0.86954254,-0.025932925,0.008324019,-0.00097520713,,,0,0,0,1,0,-122.27303,-44.64752,-266.5934
2023-06-10 10:03:22.578849500,-0.017979126,-0.48466918,-0.8778595,-0.007744005,0.024141913,0.006136967,,0.0,0,0,0,1,0,-122.040436,-43.952847,-266.69
2023-06-10 10:03:23.078849500,-0.022336064,-0.48021558,-0.87763757,0.0052705025,-0.0027783965,-0.00083694677,,,0,0,0,1,0,-122.01516,-43.679256,-266.27905
2023-06-10 10:03:23.578849500,-0.027140198,-0.4937015,-0.8709006,0.166732,0.04277805,0.059357233,,0.08015483,0,0,0,1,0,-121.880295,-44.705612,-266.13443
2023-06-10 10:03:24.078849500,0.014162597,-0.5456982,-0.8454016,0.021473365,0.046656072,-0.057329096,,,0,0,0,1,0,-119.983,-47.41157,-265.096
2023-06-10 10:03:24.578849500,0.12234154,-0.6114972,-0.77188015,0.22731996,0.34079316,-0.113063484,,0.7237156,0,0,0,1,0,-115.24135,-50.45446,-262.933
2023-06-10 10:03:25.078849500,0.13118286,-0.5962549,-0.79172915,-0.16270283,-0.14327048,-0.023607958,,,0,0,0,1,0,-114.612,-49.59728,-263.36884
2023-06-10 10:03:25.578849500,0.1288327,-0.5711752,-0.8139749,-0.005070958,-0.040446363,-0.021772804,,0.6588323,0,0,0,1,0,-115.04493,-48.088943,-263.97107
2023-06-10 10:03:26.078849500,0.11673005,-0.5650831,-0.818559,-0.0053879744,-0.026776263,-0.015345874,,,0,0,0,1,0,-116.12778,-47.76514,-264.3765
2023-06-10 10:03:26.578849500,0.11330353,-0.56345487,-0.8191913,-0.0074287867,-0.0009992233,-0.0026298396,91.0,0.0,0,0,0,1,0,-116.214775,-47.428192,-264.4169
2023-06-10 10:03:27.078849500,0.09141907,-0.54010195,-0.8392874,-0.06331489,-0.064325996,-0.0040162806,,,0,0,0,1,0,-117.46631,-46.40554,-265.00977
2023-06-10 10:03:27.578849500,0.08249649,-0.528926,-0.8474887,0.0033647714,-0.0035683904,-0.012867814,,0.0,0,0,0,1,0,-117.92544,-45.970917,-265.2021
2023-06-10 10:03:28.078849500,0.13573883,-0.56604856,-0.81367034,0.14297731,0.1389626,-0.06199522,,,0,0,0,1,0,-115.23244,-47.815502,-264.04297
2023-06-10 10:03:28.578849500,0.11359375,-0.55164033,-0.8266708,-0.16560537,-0.20478222,0.025633344,,0.1407993,0,0,0,1,0,-116.66254,-46.844334,-264.5243
2023-06-10 10:03:29.078849500,0.066331826,-0.5150321,-0.8567449,0.0009301784,-0.0050730184,-0.007253785,,,0,0,0,1,0,-119.14826,-44.920666,-265.6774
2023-06-10 10:03:29.578849500,0.06433075,-0.51415586,-0.85520416,0.008212267,-0.00061618624,-0.0049297987,,0.12271694,0,0,0,1,0,-119.03935,-44.664303,-264.9754
2023-06-10 10:03:30.078849500,0.06376892,-0.51208895,-0.8597458,-0.005924843,0.0045528533,0.0033128418,,,0,0,0,1,0,-118.91246,-44.580116,-265.00754
2023-06-10 10:03:30.578849500,0.06371136,-0.50886875,-0.8599352,0.008590729,0.006136509,-0.0030738045,,0.0,0,0,0,1,0,-118.97548,-44.36379,-265.08624
2023-06-10 10:03:31.078849500,0.065350644,-0.51460695,-0.85783327,0.025831405,0.0066846143,-0.0034720749,,,0,0,0,1,0,-118.78097,-44.65458,-265.20215
2023-06-10 10:03:31.578849500,0.06568909,-0.5233347,-0.85092497,0.011894188,-0.0016616114,-0.002687124,,0.0,0,0,0,1,0,-118.71992,-45.270374,-265.06696
2023-06-10 10:03:32.078849500,0.064512916,-0.5227745,-0.8515463,0.00669507,0.0043892944,-0.0013344995,,,0,0,0,1,0,-118.709435,-45.270912,-264.8729
2023-06-10 10:03:32.578849500,0.06466217,-0.5229889,-0.850141,-0.009127324,0.00339667,-0.00061394915,93.0,0.0,0,0,0,1,0,-118.62997,-45.058945,-264.6328
2023-06-10 10:03:33.078849500,0.06397492,-0.5170526,-0.8567676,0.002979561,-0.0015366386,-0.0014602221,,,0,0,0,1,0,-118.507095,-44.865368,-265.03665
2023-06-10 10:03:33.578849500,0.06395893,-0.51958764,-0.85329205,0.007561034,0.0029754913,-0.0016648804,,0.0,0,0,0,1,0,-118.83321,-45.012806,-265.13892
2023-06-10 10:03:34.078849500,0.056697693,-0.50215757,-0.86272615,-0.051794413,0.06688884,0.06555967,,,0,0,0,1,0,-119.17435,-44.55191,-265.59683
2023-06-10 10:03:34.578849500,0.06257848,-0.5027634,-0.86121386,0.013199866,-0.08480027,-0.09246922,,0.0,0,0,0,1,0,-119.38436,-44.3045,-265.86807
2023-06-10 10:03:35.078849500,0.064407654,-0.48030305,-0.8786127,-0.036802642,0.015348883,0.018018963,,,0,0,0,1,0,-118.92786,-43.199013,-266.7696
2023-06-10 10:03:35.578849500,0.056186523,-0.49216735,-0.8783322,-0.042171974,-0.011986999,-0.022561805,92.0,0.090128414,0,0,0,1,0,-119.67738,-43.720016,-266.6079
2023-06-10 10:03:36.078849500,0.067815974,-0.4701993,-0.8739088,0.058716595,0.031854086,0.040276553,,,0,0,0,1,0,-118.748085,-43.01231,-266.80978
2023-06-10 10:03:36.578849500,0.02482483,-0.489097,-0.87638825,0.0043037883,-0.2109951,-0.08102926,,0.056800388,0,0,0,1,0,-121.52421,-43.681995,-266.9284
2023-06-10 10:03:37.078849500,0.01085968,-0.4991684,-0.8654218,0.12010336,0.17873004,0.08891996,,,0,0,0,1,0,-121.75499,-44.399166,-266.5964
2023-06-10 10:03:37.578849500,0.035479177,-0.5194089,-0.8546641,-0.03482915,-0.034436356,-0.022917513,,0.15755472,0,0,0,1,0,-120.56102,-45.373802,-266.35052
2023-06-10 10:03:38.078849500,0.03289093,-0.5174704,-0.85618407,0.008266846,0.0042353426,-0.014366252,,,0,0,0,1,0,-120.84628,-45.198627,-266.4028
2023-06-10 10:03:38.578849500,0.10244202,-0.56899047,-0.8346359,0.004497052,0.048157338,0.1457589,,0.0,0,0,0,1,0,-118.91858,-46.67594,-265.80267
2023-06-10 10:03:39.078849500,-0.0601243,-0.4508692,-0.87488043,-0.10703956,0.041642435,0.14049499,,,0,0,0,1,0,-121.91348,-43.953102,-266.7053
2023-06-10 10:03:39.578849500,0.009856568,-0.47201753,-0.8849496,0.06273862,0.00703792,-0.07259502,,0.43436965,0,0,0,1,0,-119.92148,-43.84458,-266.76334
2023-06-10 10:03:40.078849500,0.0041409303,-0.5171698,-0.85855466,0.062429696,-0.03549563,0.004547375,,,0,0,0,1,0,-120.81828,-45.78531,-266.3637
2023-06-10 10:03:40.578849500,-0.0068237926,-0.5247488,-0.85265553,0.045064434,0.0032521836,-0.005267541,,0.4182399,0,0,0,1,0,-121.08215,-46.22028,-266.27225
2023-06-10 10:03:41.078849500,-0.002145996,-0.52831787,-0.8503699,-0.016565118,0.0028189453,0.0071287444,,,0,0,0,1,0,-120.98984,-46.175034,-266.3641
2023-06-10 10:03:41.578849500,-0.004882202,-0.5279065,-0.8480542,0.017463299,-0.0030627549,-0.0010344533,,0.03774302,0,0,0,1,0,-121.06349,-46.161736,-266.31488
2023-06-10 10:03:42.078849500,-0.014667122,-0.5182685,-0.8593728,-0.036260508,-0.008169678,-0.0020225698,,,0,0,0,1,0,-121.66628,-45.67088,-266.43243
2023-06-10 10:03:42.578849500,-0.00975708,-0.5143759,-0.85754454,0.0050765937,0.004783271,-0.0021919012,93.0,0.0,0,0,0,1,0,-121.36623,-45.42429,-266.47287
2023-06-10 10:03:43.078849500,-0.009206238,-0.51021695,-0.86005586,-0.0056048143,0.013395668,-0.0080648875,,,0,0,0,1,0,-121.324394,-45.233696,-266.45105
2023-06-10 10:03:43.578849500,0.006312156,-0.5134648,-0.86000997,0.0034261676,0.03927005,0.0067567765,,0.0,0,0,0,1,0,-120.51622,-45.25046,-266.4125
2023-06-10 10:03:44.078849500,-0.00078826904,-0.5126327,-0.85681885,0.034176596,-0.052627143,-0.010149344,,,0,0,0,1,0,-120.96911,-45.460083,-266.29193
2023-06-10 10:03:44.578849500,-0.009413452,-0.52534515,-0.85328734,0.024821343,0.0585163,0.00011223639,92.0,0.0,0,0,0,1,0,-121.52377,-46.040825,-266.30313
2023-06-10 10:03:45.078849500,0.0137572,-0.53167415,-0.85001355,0.021828463,0.028825572,0.027588783,,,0,0,0,1,0,-120.13674,-46.498394,-266.0058
2023-06-10 10:03:45.578849500,0.0013433838,-0.5406448,-0.84215087,0.047471166,-0.13492659,-0.029319875,,0.023277396,0,0,0,1,0,-121.05399,-47.11782,-265.83563
2023-06-10 10:03:46.078849500,-0.029448852,-0.54391235,-0.838298,-0.03110325,0.04907357,0.022709738,,,0,0,0,1,0,-122.19225,-47.101505,-265.95584
2023-06-10 10:03:46.578849500,-0.030410456,-0.5280643,-0.8549008,-0.027855996,-0.024458367,-0.029093731,,0.028567769,0,0,0,1,0,-122.71637,-46.25508,-266.0378
2023-06-10 10:03:47.078849500,-0.038178407,-0.5328598,-0.84355164,-0.0136211645,0.034626797,0.0075377906,,,0,0,0,1,0,-123.011505,-46.549126,-266.22153
2023-06-10 10:03:47.578849500,-0.010743408,-0.5196237,-0.85615206,0.029144788,-0.0365721,-0.02791086,,0.3479807,0,0,0,1,0,-121.95843,-45.81871,-266.26562
2023-06-10 10:03:48.078849500,-0.030841438,-0.54054916,-0.84013957,0.021085242,-0.013820191,-0.019350208,,,0,0,0,1,0,-123.008865,-46.79319,-266.0596
2023-06-10 10:03:48.578849500,-0.009003296,-0.5253918,-0.8557117,-0.06688067,0.11409569,0.053102456,91.0,0.32884982,0,0,0,1,0,-121.59265,-45.924625,-266.21323
2023-06-10 10:03:49.078849500,-0.0144317625,-0.51096404,-0.8560889,0.07015284,0.007845576,0.013743909,,,0,0,0,1,0,-121.91625,-45.635513,-266.3276
2023-06-10 10:03:49.578849500,0.0135996295,-0.5302628,-0.8553355,-0.021649668,0.00034374883,0.0136402985,,0.2573356,0,0,0,1,0,-120.12952,-46.205864,-265.9976
2023-06-10 10:03:50.078849500,-0.010013733,-0.5231659,-0.849046,0.03409459,-0.03298779,-0.014705719,,,0,0,0,1,0,-121.32133,-46.18337,-266.18497
2023-06-10 10:03:50.578849500,-0.015838,-0.52839226,-0.8524469,0.00534587,-0.012967959,0.00027758683,,0.3591606,0,0,0,1,0,-121.51642,-46.308323,-266.2559
2023-06-10 10:03:51.078849500,-0.018246764,-0.528519,-0.85467196,-0.011358507,0.0073040184,-0.008076036,,,0,0,0,1,0,-121.83901,-46.13055,-266.13388
2023-06-10 10:03:51.578849500,-0.021705322,-0.5397119,-0.8519119,0.034165982,-0.011782357,-0.016185984,,0.18996838,0,0,0,1,0,-121.92784,-46.986656,-266.04984
2023-06-10 10:03:52.078849500,-0.019139504,-0.5452831,-0.8279335,0.010230244,-0.0035965089,-3.0818017e-05,,,0,0,0,1,0,-121.688286,-47.248913,-266.0066
2023-06-10 10:03:52.578849500,-0.021887816,-0.54407746,-0.84279114,0.006873651,0.013673843,0.002193548,,0.11341563,0,0,0,1,0,-122.01062,-47.146168,-265.88214
2023-06-10 10:03:53.078849500,-0.015874634,-0.5333206,-0.8498819,-0.02849015,0.0058337557,-0.003079834,,,0,0,0,1,0,-121.704056,-46.575375,-265.95523
2023-06-10 10:03:53.578849500,-0.014505815,-0.53059447,-0.849293,0.015232264,0.012503509,-0.0011259366,,0.0,0,0,0,1,0,-121.51648,-46.558193,-266.06464
2023-06-10 10:03:54.078849500,-0.015841674,-0.53884673,-0.8435214,0.024051975,-0.008675286,-0.0027042443,,,0,0,0,1,0,-121.767525,-46.848663,-266.1311
2023-06-10 10:03:54.578849500,-0.016148072,-0.54163665,-0.84162325,0.0041963533,0.015701443,0.00026954382,,0.0,0,0,0,1,0,-121.6962,-46.95087,-265.92758
2023-06-10 10:03:55.078849500,-0.011510421,-0.5431061,-0.83950275,-0.010287744,-0.028920624,-0.024808697,,,0,0,0,1,0,-121.63157,-46.991226,-265.9816
2023-06-10 10:03:55.578849500,-0.022224732,-0.50858796,-0.86742556,-0.091469415,-0.04255792,-0.053987425,,0.0,0,0,0,1,0,-122.44761,-45.026695,-266.6879
2023-06-10 10:03:56.078849500,-0.026198424,-0.49214172,-0.8686908,0.00012221764,0.01855429,0.011154043,,,0,0,0,1,0,-122.77039,-44.28052,-266.79367
2023-06-10 10:03:56.578849500,-0.022968214,-0.49106708,-0.8747135,0.006384679,-0.00043387793,0.0009939406,89.0,0.0,0,0,0,1,0,-122.51729,-44.152767,-266.70596
2023-06-10 10:03:57.078849500,-0.028455505,-0.49565002,-0.8692224,0.017110618,-0.007610867,-0.004368463,,,0,0,0,1,0,-122.81375,-44.401985,-266.81467
2023-06-10 10:03:57.578849500,-0.027922364,-0.49661592,-0.8678769,-0.005469765,0.020757172,-0.00016814661,,0.0,0,0,0,1,0,-122.68677,-44.33604,-266.7345
2023-06-10 10:03:58.078849500,-0.013395349,-0.47249493,-0.8853738,-0.079603106,0.03519853,0.016009271,,,0,0,0,1,0,-122.0804,-43.04857,-267.05655
2023-06-10 10:03:58.578849500,-0.0060073854,-0.44078735,-0.9044519,-0.06338854,0.028044013,0.007566818,,0.0,0,0,0,1,0,-121.49795,-41.537487,-267.1199
2023-06-10 10:03:59.078849500,-0.006024475,-0.42923462,-0.9024313,0.021677624,-0.006250423,-0.012705973,,,0,0,0,1,0,-121.36691,-41.13007,-267.17374
2023-06-10 10:03:59.578849500,-0.0075409557,-0.44375393,-0.90330225,0.08951188,-0.04497711,-0.06741447,,0.0,0,0,0,1,0,-121.67426,-41.70526,-267.1395
2023-06-10 10:04:00.078849500,-0.009072876,-0.47678405,-0.87322813,0.02056119,0.05209697,0.09195485,,,0,0,0,1,0,-121.67314,-43.586285,-266.87115
2023-06-10 10:04:00.578849500,0.0065637208,-0.4867407,-0.87925965,0.04943966,0.02356481,-0.07059149,,0.0,0,0,0,1,0,-121.093956,-43.88907,-266.50534
2023-06-10 10:04:01.078849500,0.012785931,-0.48870197,-0.87212574,-0.014753206,-0.007828671,-0.013870156,,,0,0,0,1,0,-121.14639,-43.931816,-266.348
2023-06-10 10:04:01.578849500,0.0086450195,-0.49845856,-0.87218535,0.06179871,0.0015113013,-0.009671004,,0.0,0,0,0,1,0,-121.131905,-44.540855,-266.5621
2023-06-10 10:04:02.078849500,0.01064148,-0.51593447,-0.8563748,0.005104236,-0.0009783441,0.010619307,,,0,0,0,1,0,-121.07623,-45.489998,-266.13345
2023-06-10 10:04:02.578849500,0.0064195907,-0.5125614,-0.86069816,0.007833622,-0.0040005026,-0.005363367,92.0,0.0,0,0,0,1,0,-121.40759,-45.284508,-266.08124
2023-06-10 10:04:03.078849500,0.0048394776,-0.5170477,-0.8592999,0.022498433,-0.00824577,0.0065991376,,,0,0,0,1,0,-121.43734,-45.54519,-265.8892
2023-06-10 10:04:03.578849500,-0.0067767333,-0.50947726,-0.8631125,-0.049795568,-0.0014434811,0.011336273,,0.0,0,0,0,1,0,-121.86368,-45.07608,-266.0393
2023-06-10 10:04:04.078849500,-0.0025180115,-0.50399315,-0.8649993,0.026517432,0.010718071,-0.00090657815,,,0,0,0,1,0,-121.3617,-44.661938,-266.16644
2023-06-10 10:04:04.578849500,-0.00046447755,-0.5073196,-0.8622186,0.014694258,0.0027665661,-0.015698604,91.0,0.0,0,0,0,1,0,-121.52666,-44.881863,-266.23837
2023-06-10 10:04:05.078849500,-0.005631739,-0.50500613,-0.86859566,-0.0069660624,-0.0025262483,0.00043891554,,,0,0,0,1,0,-121.72569,-44.749584,-266.3345
2023-06-10 10:04:05.578849500,0.00015075684,-0.5082495,-0.86191803,0.0066161347,0.002571005,0.00065551815,,0.0,0,0,0,1,0,-121.40286,-45.069016,-266.2298
2023-06-10 10:04:06.078849500,-0.0076431273,-0.5011032,-0.8695389,0.00099835,-0.037931338,-0.003039098,,,0,0,0,1,0,-121.65166,-44.708588,-266.50967
2023-06-10 10:04:06.578849500,-0.020734204,-0.50778043,-0.8630679,0.018602133,0.0058442857,0.010963904,,0.0,0,0,0,1,0,-122.37553,-45.04356,-266.40582
2023-06-10 10:04:07.078849500,-0.024976501,-0.51327974,-0.8600992,0.018544596,0.0043542413,0.0062861578,,,0,0,0,1,0,-122.51024,-45.350773,-266.19968
2023-06-10 10:04:07.578849500,-0.024689637,-0.51721406,-0.8595267,0.007678985,0.0029673954,9.141569e-05,,0.0,0,0,0,1,0,-122.67863,-45.614746,-266.4687
2023-06-10 10:04:08.078849500,-0.026059832,-0.51840645,-0.8557406,0.008732883,-0.00095550495,0.001047874,,,0,0,0,1,0,-122.84493,-45.59447,-266.45145
2023-06-10 10:04:08.578849500,-0.0278537,-0.5170996,-0.85926026,-0.007281827,0.0023963342,0.006834334,,0.0,0,0,0,1,0,-122.77936,-45.60448,-266.3326
2023-06-10 10:04:09.078849500,-0.028553162,-0.5094211,-0.86115813,0.008618644,0.0031305137,0.0011481473,,,0,0,0,1,0,-122.87591,-45.18941,-266.61578
2023-06-10 10:04:09.578849500,-0.028593102,-0.51784843,-0.8554597,0.011064183,0.006413334,-0.0011906887,,0.0,0,0,0,1,0,-122.787254,-45.531094,-266.36255
2023-06-10 10:04:10.078849500,-0.029309997,-0.52006227,-0.8574771,0.010021187,0.0008163186,0.0019845224,,,0,0,0,1,0,-122.82961,-45.802193,-266.3598
2023-06-10 10:04:10.578849500,-0.031440735,-0.5209997,-0.85559934,0.008498621,0.0022548505,0.0026266705,,0.0,0,0,0,1,0,-122.87239,-45.830963,-266.36145
2023-06-10 10:04:11.078849500,-0.0328911,-0.5185254,-0.84864026,-0.01573525,0.030012332,0.014594389,,,0,0,0,1,0,-122.92615,-45.646904,-266.1592
