,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z
2023-06-10 09:48:10.078849500,0.43175453,0.85251117,0.29520315,0.0011691916,0.00031264446,-0.0029796138,71.0,0,0,0,1,0,-130.45865,10.908881,-190.43707
2023-06-10 09:48:11.078849500,0.43063325,0.8521559,0.29720145,0.006106214,0.005312907,-0.0003196439,71.0,0,0,0,1,0,-130.79294,10.847183,-190.41988
2023-06-10 09:48:12.078849500,0.43135056,0.8522586,0.29627183,0.0073220683,0.003945659,0.0006631809,71.0,0,0,0,1,0,-130.76535,10.905828,-190.51546
2023-06-10 09:48:13.078849500,0.43286595,0.8520571,0.29466802,0.005344474,0.0033379423,-0.0007904741,71.0,0,0,0,1,0,-130.43083,10.896052,-190.55508
2023-06-10 09:48:14.078849500,0.43216774,0.85195047,0.2957201,0.0037910475,0.0042996737,-0.0033154606,70.8,0,0,0,1,0,-130.49556,10.832052,-190.65077
2023-06-10 09:48:15.078849500,0.4312953,0.8524296,0.29566374,0.00791754,0.003110443,0.00058158056,70.6,0,0,0,1,0,-130.43697,10.81521,-190.47664
2023-06-10 09:48:16.078849500,0.43345657,0.85211706,0.29399586,0.0054974835,0.003980507,0.0006086069,70.4,0,0,0,1,0,-130.62762,10.908373,-190.66818
2023-06-10 09:48:17.078849500,0.43265772,0.85210043,0.29480088,0.00214838,0.004597318,-0.0043712747,70.2,0,0,0,1,0,-130.5655,11.100891,-190.63855
2023-06-10 09:48:18.078849500,0.4307474,0.8525856,0.29615495,0.0070399507,0.0037275916,0.00023717736,70.0,0,0,0,1,0,-130.68567,10.829931,-190.73521
2023-06-10 09:48:19.078849500,0.43286657,0.85207546,0.29415447,0.007054017,0.0030446576,0.0007615242,69.55555555555556,0,0,0,1,0,-130.5117,11.040385,-190.50441
2023-06-10 09:48:20.078849500,0.43378317,0.85201967,0.2936745,0.0030185438,0.0023343805,-0.0023692385,69.11111111111111,0,0,0,1,0,-130.44237,10.969698,-190.44035
2023-06-10 09:48:21.078849500,0.43154815,0.8522928,0.29533756,0.0051793666,0.002763963,-0.001630745,68.66666666666667,0,0,0,1,0,-130.53537,10.914248,-190.40659
2023-06-10 09:48:22.078849500,0.4334598,0.85223615,0.29353836,0.0065913745,0.003918855,0.00015364825,68.22222222222223,0,0,0,1,0,-130.52617,11.008125,-190.43329
2023-06-10 09:48:23.078849500,0.43333128,0.85208714,0.29373756,0.0034732255,0.0033518171,-0.0030237318,67.77777777777777,0,0,0,1,0,-130.51892,10.999412,-190.41225
2023-06-10 09:48:24.078849500,0.43108144,0.85263956,0.2956455,0.005224129,0.0036536902,-0.0006288396,67.33333333333333,0,0,0,1,0,-130.58434,10.829209,-190.52562
2023-06-10 09:48:25.078849500,0.43084365,0.85230744,0.2963518,0.0051216325,0.0039517866,-0.0010082163,66.88888888888889,0,0,0,1,0,-130.79797,10.785977,-190.17609
2023-06-10 09:48:26.078849500,0.4328177,0.8523276,0.29454473,0.0072873007,0.00334958,0.00073913636,66.44444444444444,0,0,0,1,0,-130.56483,10.949458,-190.51352
2023-06-10 09:48:27.078849500,0.43248403,0.8523513,0.29460824,0.0027411138,0.0033377856,-0.0037627076,66.0,0,0,0,1,0,-130.51614,10.921932,-190.72424
2023-06-10 09:48:28.078849500,0.43112183,0.85241055,0.29555282,0.007023264,0.003508887,0.00029538217,66.0,0,0,0,1,0,-130.67268,10.86461,-190.37198
2023-06-10 09:48:29.078849500,0.4330802,0.8523504,0.29365277,0.006415643,0.0034977985,-0.00021754298,66.0,0,0,0,1,0,-130.5087,10.827162,-190.43744
2023-06-10 09:48:30.078849500,0.43342543,0.8520613,0.29400265,0.0022343895,0.003467581,-0.0021920076,66.0,0,0,0,1,0,-130.52528,11.071016,-190.5381
2023-06-10 09:48:31.078849500,0.43125138,0.85226077,0.2958151,0.005402771,0.0032882022,-0.00096380874,66.0,0,0,0,1,0,-130.69403,11.127962,-190.68535
2023-06-10 09:48:32.078849500,0.4332172,0.8521394,0.29407477,0.0062608253,0.0024599032,-0.00040570064,66.0,0,0,0,1,0,-130.52577,11.122334,-190.44675
2023-06-10 09:48:33.078849500,0.43314075,0.85225713,0.29381523,0.004302907,0.0063439673,-0.0024341804,66.0,0,0,0,1,0,-130.5286,11.06534,-190.44104
2023-06-10 09:48:34.078849500,0.43162292,0.8522838,0.295399,0.008377299,0.0041484865,-0.00045234195,66.0,0,0,0,1,0,-130.68346,10.810009,-190.49896
2023-06-10 09:48:35.078849500,0.4332619,0.85208267,0.29373062,0.0047188173,0.0033150087,0.00012542143,65.875,0,0,0,1,0,-130.56554,11.029152,-190.4116
2023-06-10 09:48:36.078849500,0.43244886,0.8524551,0.2943052,0.0024520124,0.004817754,-0.0030269888,65.75,0,0,0,1,0,-130.58228,11.032958,-190.49118
2023-06-10 09:48:37.078849500,0.4323558,0.8520953,0.2949544,0.006663092,0.0021902723,0.0006302088,65.625,0,0,0,1,0,-130.42244,11.002807,-190.31328
2023-06-10 09:48:38.078849500,0.43314713,0.8520677,0.294176,0.004654027,0.0026284459,-0.0003189606,65.5,0,0,0,1,0,-130.39203,11.029277,-190.35794
2023-06-10 09:48:39.078849500,0.432693,0.8520774,0.29510376,0.0032983702,0.0032107655,-0.003383554,65.375,0,0,0,1,0,-130.50739,10.9506235,-190.49394
2023-06-10 09:48:40.078849500,0.43137646,0.85203505,0.29662594,0.004926934,0.0027558769,-0.00032539526,65.25,0,0,0,1,0,-130.53827,11.014191,-190.38571
2023-06-10 09:48:41.078849500,0.43328446,0.8519112,0.29505768,0.0054680076,0.0021138827,-0.00026676804,65.125,0,0,0,1,0,-130.40118,10.899159,-190.5445
2023-06-10 09:48:42.078849500,0.43331277,0.8517351,0.29488534,0.005472559,0.004723553,-0.0021781088,65.0,0,0,0,1,0,-130.47246,10.85139,-190.44347
2023-06-10 09:48:43.078849500,0.4318385,0.85203815,0.29601094,0.004350863,0.0034755247,-0.0011740478,65.25,0,0,0,1,0,-130.53568,11.006807,-190.47356
2023-06-10 09:48:44.078849500,0.43224502,0.8518663,0.29585862,0.005576713,0.0021021299,-0.00015728254,65.5,0,0,0,1,0,-130.44225,10.941952,-190.4584
2023-06-10 09:48:45.078849500,0.43507877,0.8518247,0.29302856,0.00458501,0.0023237944,-0.0022311378,65.75,0,0,0,1,0,-130.48434,11.019686,-190.55237
2023-06-10 09:48:46.078849500,0.43315202,0.85198945,0.29469347,0.0059239003,0.0033212148,-0.00081136025,66.0,0,0,0,1,0,-130.44353,11.163054,-190.54091
2023-06-10 09:48:47.078849500,0.4341173,0.85171145,0.2936171,0.0056853187,0.0034624618,-0.0001468962,66.0,0,0,0,1,0,-130.29294,11.1159115,-190.53384
2023-06-10 09:48:48.078849500,0.4344766,0.85171974,0.29329166,0.0046156417,0.0029611369,-0.0012781522,66.0,0,0,0,1,0,-130.5407,11.10675,-190.41296
2023-06-10 09:48:49.078849500,0.43334946,0.8519836,0.29428256,0.0033979542,0.003342259,-0.0032281575,66.0,0,0,0,1,0,-130.63097,11.06044,-190.51122
2023-06-10 09:48:50.078849500,0.4334508,0.8519833,0.29424378,0.0069980016,0.0034227646,0.00044437667,66.0,0,0,0,1,0,-130.4124,11.01721,-190.31216
2023-06-10 09:48:51.078849500,0.4340657,0.8518009,0.29365277,0.005081037,0.0031309028,-0.0010220733,66.0,0,0,0,1,0,-130.40117,11.025551,-190.40707
2023-06-10 09:48:52.078849500,0.43261272,0.85205835,0.29500726,0.002853838,0.0036887093,-0.0039018483,66.0,0,0,0,1,0,-130.49309,11.00708,-190.13498
2023-06-10 09:48:53.078849500,0.4332942,0.8520731,0.2942003,0.007832674,0.0029348491,0.0013744843,66.0,0,0,0,1,0,-130.56021,11.036416,-190.37495
2023-06-10 09:48:54.078849500,0.43402037,0.85199404,0.29332864,0.003850662,0.0038784638,-0.002941865,66.2,0,0,0,1,0,-130.45096,10.965628,-190.12503
2023-06-10 09:48:55.078849500,0.44307563,0.8586919,0.26639318,0.16569613,0.15088767,0.1093875,66.4,0,0,0,1,0,-130.4784,12.856779,-193.031
2023-06-10 09:48:56.078849500,0.47917452,0.83893806,0.24894421,0.108709686,0.30573234,0.08287351,66.6,0,0,0,1,0,-129.42723,17.651613,-203.43881
2023-06-10 09:48:57.078849500,0.65936124,0.73978883,0.20059708,-0.004567919,-0.15340874,0.29235163,66.8,0,0,0,1,0,-115.690674,17.173994,-207.98073
2023-06-10 09:48:58.078849500,0.5302582,0.06532364,-0.5587052,0.96728456,-1.7437363,0.81047183,67.0,0,0,0,1,0,-107.95181,-13.297258,-245.08806
2023-06-10 09:48:59.078849500,0.095716685,-0.4526888,-0.90630656,-0.09923162,-0.031215735,0.10820413,68.11111111111111,0,0,0,1,0,-116.978966,-36.484367,-272.81372
2023-06-10 09:49:00.078849500,0.03501358,-0.46989715,-0.8839787,-0.008828859,-0.0020485893,-0.037265804,69.22222222222223,0,0,0,1,0,-117.86254,-36.88383,-272.84097
2023-06-10 09:49:01.078849500,0.085276134,-0.5584287,-0.8450299,0.04679771,0.11586373,0.10291325,70.33333333333333,0,0,0,1,0,-115.28184,-41.304974,-271.90656
2023-06-10 09:49:02.078849500,0.5135552,-0.40790257,-0.73924965,-0.39583853,0.7689375,-0.49400833,71.44444444444444,0,0,0,1,0,-91.052795,-37.73324,-256.43286
2023-06-10 09:49:03.078849500,0.8289168,0.061618652,-0.4276552,0.5013318,0.37281626,-0.38579652,72.55555555555556,0,0,0,1,0,-87.05384,-9.970938,-242.19658
2023-06-10 09:49:04.078849500,0.9807505,0.10664183,-0.22191457,-0.105671935,0.10223633,-0.06736036,73.66666666666667,0,0,0,1,0,-85.256744,-8.665756,-235.66684
2023-06-10 09:49:05.078849500,0.96066546,0.16872382,-0.21788411,-0.119138196,-0.120960996,-0.036200374,74.77777777777777,0,0,0,1,0,-86.882774,-4.406142,-231.79709
2023-06-10 09:49:06.078849500,0.9306607,0.26445022,-0.2904274,0.4121095,0.1506403,-0.12332947,75.88888888888889,0,0,0,1,0,-89.91951,-2.0056674,-236.04236
2023-06-10 09:49:07.078849500,0.9281548,0.29098603,-0.25447053,0.061273072,0.07110101,-0.08205792,77.0,0,0,0,1,0,-92.13593,-2.0966442,-241.14383
2023-06-10 09:49:08.078849500,0.93304366,0.28245237,-0.24561903,0.09868269,0.03295581,0.033754088,78.0,0,0,0,1,0,-91.94154,-3.2523785,-242.52097
2023-06-10 09:49:09.078849500,0.93383193,0.2445131,-0.2529712,0.060212485,-0.030525334,-0.00010251303,79.22222222222223,0,0,0,1,0,-90.72947,-6.16383,-244.61917
2023-06-10 09:49:10.078849500,0.9372748,0.27210644,-0.24810514,-0.017904334,0.064774305,-0.077482074,80.44444444444444,0,0,0,1,0,-91.59813,-4.8674073,-244.61565
2023-06-10 09:49:11.078849500,0.91920996,0.3360554,-0.20536527,0.09414057,0.05180925,-0.06700451,81.66666666666667,0,0,0,1,0,-92.10727,-3.500293,-243.48508
2023-06-10 09:49:12.078849500,0.9094652,0.36090103,-0.20448151,-0.012894917,-0.02027967,-0.004312045,82.88888888888889,0,0,0,1,0,-93.05275,-3.485671,-244.89865
2023-06-10 09:49:13.078849500,0.9171916,0.3545193,-0.21687008,-0.01665575,-0.0009498957,0.015723394,84.11111111111111,0,0,0,1,0,-93.34088,-2.8022106,-244.35818
2023-06-10 09:49:14.078849500,0.9147955,0.3435504,-0.22121592,-0.2162122,-0.10218122,0.027753446,85.33333333333333,0,0,0,1,0,-93.64452,-1.0698652,-241.52568
2023-06-10 09:49:15.078849500,0.9094858,0.3575336,-0.22516331,0.31847334,0.14661595,-0.004723619,86.55555555555556,0,0,0,1,0,-93.344246,-1.1407171,-241.47449
2023-06-10 09:49:16.078849500,0.9152353,0.35665146,-0.20359482,-0.023969665,-0.03339683,-0.043392807,87.77777777777777,0,0,0,1,0,-93.057175,-3.5797083,-244.87325
2023-06-10 09:49:17.078849500,0.9023211,0.36629355,-0.22706866,0.019911304,-0.0043445025,0.0076486142,89.0,0,0,0,1,0,-93.94019,-3.5918033,-246.0303
2023-06-10 09:49:18.078849500,0.90680116,0.35648152,-0.23779944,-0.0022720236,0.01458071,-0.00043620396,89.0,0,0,0,1,0,-94.04204,-3.4711328,-245.83849
2023-06-10 09:49:19.078849500,0.90936416,0.36227754,-0.2327565,-0.0908925,-0.051171985,0.017262202,89.0,0,0,0,1,0,-94.37804,-2.5187962,-244.8871
2023-06-10 09:49:20.078849500,0.8967022,0.36683255,-0.23468387,-0.085487954,-0.03202557,0.07724373,87.0,0,0,0,1,0,-94.13827,-1.8068777,-243.78232
2023-06-10 09:49:21.078849500,0.9228514,0.35681507,-0.21980979,-0.09946939,0.09224619,-0.13730636,85.0,0,0,0,1,0,-94.60391,0.66219294,-239.84871
2023-06-10 09:49:22.078849500,0.87134004,0.4572618,-0.11953552,-0.05646537,-0.03199256,-0.023586378,83.0,0,0,0,1,0,-96.074295,3.93231,-235.0732
2023-06-10 09:49:23.078849500,0.6686939,0.6848983,-0.18032914,-0.17527735,-0.2082384,-0.5451563,81.0,0,0,0,1,0,-112.45727,11.25948,-234.99632
2023-06-10 09:49:24.078849500,0.4354134,0.89826226,-0.19163051,-0.0035554036,-0.1609175,-0.011017621,80.0,0,0,0,1,0,-128.59569,17.326666,-230.76015
2023-06-10 09:49:25.078849500,0.46179277,0.86392975,-0.21542588,0.06712688,0.022151321,0.03727254,79.0,0,0,0,1,0,-126.841064,18.23923,-230.21097
2023-06-10 09:49:26.078849500,0.45464718,0.85995543,-0.23331274,-0.02874304,-0.005239554,0.0043439697,78.0,0,0,0,1,0,-126.71688,17.724106,-232.60773
2023-06-10 09:49:27.078849500,0.55321944,0.8459021,-0.20991655,-0.025750212,-0.054153234,0.3616807,77.0,0,0,0,1,0,-122.73228,17.410563,-231.44203
2023-06-10 09:49:28.078849500,0.8006584,0.48614258,-0.22501679,0.07652216,0.1420501,0.20731907,76.0,0,0,0,1,0,-99.63919,7.0532928,-233.94083
2023-06-10 09:49:29.078849500,0.8735475,0.45008233,-0.20002778,0.3962401,0.21542253,-0.10372979,75.0,0,0,0,1,0,-96.75964,5.2434335,-233.70963
2023-06-10 09:49:30.078849500,0.8613773,0.47980475,-0.19001755,-0.09220568,-0.08322132,0.02366973,74.0,0,0,0,1,0,-98.80058,5.4732423,-237.78452
2023-06-10 09:49:31.078849500,0.86239547,0.46791694,-0.20915885,0.012620126,0.0062253675,-0.0030213238,73.0,0,0,0,1,0,-98.590744,5.0010357,-238.21068
2023-06-10 09:49:32.078849500,0.8994159,0.45448455,-0.19753219,0.023778155,-0.026955636,0.06538189,72.0,0,0,0,1,0,-98.78215,4.86938,-238.58281
2023-06-10 09:49:33.078849500,0.40069088,-0.15645361,-0.73930264,-0.04970016,-1.1605256,1.2310655,71.6,0,0,0,1,0,-109.72256,-27.578627,-263.03503
2023-06-10 09:49:34.078849500,0.0018813008,-0.4495116,-0.87511915,0.21790536,-0.14272757,-0.108370245,71.2,1,0,0,1,0,-119.7478,-38.63521,-269.13092
2023-06-10 09:49:35.078849500,-0.08036011,-0.6151976,-0.78334475,-0.026370184,-0.02457895,-0.011440915,70.8,1,0,0,0,0,-127.10204,-46.873844,-268.39355
2023-06-10 09:49:36.078849500,-0.065559,-0.546879,-0.8414325,0.10247725,0.026658231,0.14931834,70.4,1,0,0,0,0,-124.977776,-43.50001,-269.08923
2023-06-10 09:49:37.078849500,-0.09409864,-0.59112597,-0.79619235,-0.06918642,-0.1396232,-0.3130277,70.0,1,0,0,0,0,-127.0108,-46.187115,-268.7099
2023-06-10 09:49:38.078849500,-0.04919617,-0.62401414,-0.77327406,-0.068718396,0.040408734,0.004951005,70.0,1,0,0,0,0,-129.03749,-47.345776,-268.34247
2023-06-10 09:49:39.078849500,-0.049087215,-0.5020854,-0.86968684,-0.021387845,-0.037387587,-0.003409459,70.125,1,0,0,0,0,-128.19841,-40.11464,-269.85876
2023-06-10 09:49:40.078849500,-0.030904135,-0.44440854,-0.87931806,-0.15315637,0.007045463,-0.05962841,70.25,1,0,0,0,0,-129.72786,-36.671097,-270.25507
2023-06-10 09:49:41.078849500,-0.003324585,-0.40744048,-0.9271144,0.051371485,0.030954922,0.0027104004,70.375,1,0,0,0,0,-127.84792,-34.21152,-270.46585
2023-06-10 09:49:42.078849500,-0.17190197,-0.5592764,-0.81409276,0.40888736,0.029789483,0.3724103,70.5,1,0,0,0,0,-134.26016,-43.983547,-268.40552
2023-06-10 09:49:43.078849500,-0.035994098,-0.63321,-0.68698996,-0.046067286,0.9900479,0.21332264,70.625,1,0,0,0,0,-116.37148,-51.802605,-262.8593
2023-06-10 09:49:44.078849500,0.3634979,-0.6500833,-0.62185013,0.44626838,-0.23707026,-0.09465928,70.75,1,0,0,0,0,-92.332726,-53.96315,-247.87224
2023-06-10 09:49:45.078849500,0.85648525,-0.29809693,-0.5923607,-0.83737797,0.58621,-0.54151565,70.875,1,0,0,0,0,-86.509155,-30.271196,-232.36984
2023-06-10 09:49:46.078849500,0.8855438,-0.10070909,-0.41777885,0.29907236,-0.05487291,-0.29354322,71.0,1,0,0,0,0,-84.062996,-17.823195,-230.74751
2023-06-10 09:49:47.078849500,0.9065018,-0.026608555,-0.42653942,0.2894087,0.15889478,-0.12609765,72.0,1,0,0,0,0,-83.62575,-22.392246,-238.47624
2023-06-10 09:49:48.078849500,1.1185364,0.030569917,-0.15618469,0.24843542,0.013889769,-0.15131983,73.0,1,0,0,0,0,-83.43205,-16.978525,-232.13086
2023-06-10 09:49:49.078849500,0.9498786,-0.084239,-0.4934509,0.15659164,-0.32585612,0.29134503,74.0,1,0,0,0,0,-85.24433,-19.138475,-241.93057
2023-06-10 09:49:50.078849500,0.80179775,-0.17785074,-0.45014167,-0.008292243,0.017368125,0.02029783,75.0,1,0,0,0,0,-84.84534,-26.411661,-251.77098
2023-06-10 09:49:51.078849500,0.9585756,-0.15374771,-0.41902068,0.26989296,0.30191472,-0.19121209,76.0,1,0,0,0,0,-79.879364,-23.644577,-271.59097
2023-06-10 09:49:52.078849500,1.0253195,0.058084507,-0.284864,0.1605112,0.097813524,-0.37408662,77.0,1,0,0,0,0,-84.382675,-21.263838,-238.93698
2023-06-10 09:49:53.078849500,1.009037,0.17787232,-0.13821904,-0.25679076,-0.029307673,-0.32617244,77.2,1,0,0,0,0,-86.6312,-18.528112,-231.68259
2023-06-10 09:49:54.078849500,0.9471465,0.27269652,-0.14593643,0.4054493,0.18799645,-0.28733748,77.4,1,0,0,0,0,-91.37134,-13.498564,-230.36246
2023-06-10 09:49:55.078849500,0.9937237,0.18561792,-0.31125742,-0.01835918,0.09836997,0.88702667,77.6,1,0,0,0,0,-93.683395,-23.15306,-240.32828
2023-06-10 09:49:56.078849500,1.0530334,0.15351051,-0.16586904,-0.22112456,0.34633026,-0.5272363,77.8,1,0,0,0,0,-90.19561,-22.67284,-234.09103
2023-06-10 09:49:57.078849500,0.9620941,0.29098418,-0.17376816,-0.088763535,0.21143262,0.39005393,78.0,1,0,0,0,0,-94.153,-11.841721,-229.09795
2023-06-10 09:49:58.078849500,1.0897281,0.33967283,-0.09834659,-0.13365671,-0.095999934,-0.08093513,78.4,1,0,0,0,0,-95.951775,-4.1050186,-229.26242
2023-06-10 09:49:59.078849500,1.0452428,0.2845795,-0.024375685,0.25802955,0.22963099,-0.53968316,78.8,1,0,0,0,0,-92.203445,-1.8501909,-223.85724
2023-06-10 09:50:00.078849500,1.0014364,0.19016135,-0.13614061,0.10931605,0.013650461,-0.04026683,79.2,1,0,0,0,0,-83.66641,-14.106932,-229.5514
2023-06-10 09:50:01.078849500,0.95444125,0.28818023,-0.18563691,-0.22855516,-0.098142646,0.12458031,79.6,1,0,0,0,0,-85.23686,-15.440345,-235.19353
2023-06-10 09:50:02.078849500,0.9443991,-0.16588862,-0.20339395,-0.6118314,-0.51072466,1.1278161,80.0,1,0,0,0,0,-84.03287,-29.754793,-234.3005
2023-06-10 09:50:03.078849500,-0.0024352411,-0.5506165,-0.7545864,-0.05301303,-0.86580163,0.37193578,80.0,1,0,0,0,0,-120.341736,-49.619106,-261.80292
2023-06-10 09:50:04.078849500,-0.32740676,-0.5695218,-0.74106675,0.027156066,0.012023562,-0.18669839,80.77777777777777,1,0,0,0,0,-130.91858,-51.918533,-264.36356
2023-06-10 09:50:05.078849500,-0.20573595,-0.641627,-0.74403906,-0.019490026,-0.0058640838,-0.09687255,81.55555555555556,1,0,0,0,0,-127.04665,-53.20967,-264.07947
2023-06-10 09:50:06.078849500,-0.14374627,-0.5678159,-0.7772659,-0.23916537,0.36133,-0.1658587,82.33333333333333,1,0,0,0,0,-124.53982,-51.619743,-264.51654
2023-06-10 09:50:07.078849500,0.21906677,-0.26120436,-0.9499635,0.6751473,-1.0065496,-2.2467306,83.11111111111111,1,0,0,0,0,-110.451515,-54.10828,-256.1962
2023-06-10 09:50:08.078849500,0.42954555,-0.44287047,-0.76708966,-0.112037234,-0.062387306,-0.45494977,83.88888888888889,1,0,0,0,0,-111.448654,-77.77684,-249.52657
2023-06-10 09:50:09.078849500,0.34401232,-0.04318792,-0.8964283,-0.14630823,-0.52935004,-0.46812862,84.66666666666667,1,0,0,0,0,-119.44425,-53.822136,-257.80865
2023-06-10 09:50:10.078849500,-2.8839111e-05,-0.00055923464,-1.0018976,0.0041097095,-0.005087703,-0.00046146935,85.44444444444444,1,0,0,0,0,-135.0059,-50.124466,-258.9468
2023-06-10 09:50:11.078849500,0.0005348283,-0.0006940437,-1.0021241,0.0054078414,0.0029662768,-0.0012742826,86.22222222222223,1,0,0,0,0,-132.83798,-49.898407,-263.24863
2023-06-10 09:50:12.078849500,0.0024595936,-0.00023535526,-1.003601,0.004039819,0.041877866,-0.09071737,87.0,1,0,0,0,0,-132.46815,-50.125134,-262.99866
2023-06-10 09:50:13.078849500,0.09590393,0.0031155394,-0.9964473,-0.012227559,0.062569,0.20062213,87.6,1,0,0,0,0,-131.50401,-49.10443,-261.56177
2023-06-10 09:50:14.078849500,0.104398936,0.010720147,-0.9979485,0.0022957523,0.0077014584,0.027451325,88.2,1,0,0,0,0,-128.83559,-42.994392,-256.14517
2023-06-10 09:50:15.078849500,0.1514427,-0.23872407,-0.93507737,0.4383058,-0.06285306,-0.023495235,88.8,1,0,0,0,0,-128.00572,-58.157787,-258.28204
2023-06-10 09:50:16.078849500,0.11035357,-0.42782947,-0.8899482,0.079549,0.07778132,-0.013511021,89.4,1,0,0,0,0,-131.20808,-67.56699,-256.3215
2023-06-10 09:50:17.078849500,0.13621506,-0.4243843,-0.8958127,-0.07092971,-0.014214964,-0.0018785319,90.0,1,0,0,0,0,-129.96594,-67.586266,-256.61694
2023-06-10 09:50:18.078849500,0.10673986,-0.35859203,-0.9165149,-0.11566806,-0.07864328,0.0074888356,90.33333333333333,1,0,0,0,0,-131.05399,-64.65706,-259.06223
2023-06-10 09:50:19.078849500,0.09536959,-0.2767246,-0.91838014,-0.29832745,0.044700854,-0.33483362,90.66666666666667,1,0,0,0,0,-127.20668,-57.433903,-265.12686
2023-06-10 09:50:20.078849500,0.0024562073,0.05180832,-1.0264561,0.011338703,-0.21101384,0.007111143,91.0,1,0,0,0,0,-128.49625,-41.45062,-253.05846
2023-06-10 09:50:21.078849500,-0.00040597626,-0.0004811913,-1.002114,0.005199255,0.0031017545,-0.0012895053,90.33333333333333,1,0,0,0,0,-134.5482,-51.608494,-261.76627
2023-06-10 09:50:22.078849500,-0.00045545172,-0.00037206785,-1.0020701,0.0052044517,0.0030714667,-0.0012440028,89.66666666666667,1,0,0,0,0,-134.1137,-50.849464,-263.8189
2023-06-10 09:50:23.078849500,-2.6550293e-05,0.0014505005,-1.0031276,-0.00012591093,0.009736706,-0.039125457,89.0,1,0,0,0,0,-135.39899,-50.010017,-259.27448
2023-06-10 09:50:24.078849500,-0.02963303,-0.13338031,-0.9802523,0.007864295,-0.05314629,-0.14352149,88.55555555555556,1,0,0,0,0,-132.51505,-58.702908,-254.9203
2023-06-10 09:50:25.078849500,0.019789416,-0.14436479,-1.0004162,-0.062893845,-0.34179947,0.069255546,88.11111111111111,1,0,0,0,0,-126.34497,-54.95272,-263.77185
2023-06-10 09:50:26.078849500,-0.13918656,-0.040976714,-0.9944057,0.36831826,0.21645887,1.009699,87.66666666666667,1,0,0,0,0,-139.1003,-55.82287,-262.30606
2023-06-10 09:50:27.078849500,0.0075396914,-0.1504717,-0.9892996,0.08160649,0.39529163,-0.4868329,87.22222222222223,1,0,0,0,0,-137.99127,-51.74313,-261.60547
2023-06-10 09:50:28.078849500,0.6547562,0.18167068,-0.6241663,0.54346335,1.3717126,-0.7452772,86.77777777777777,1,0,0,0,0,-112.45753,-41.139027,-254.25856
2023-06-10 09:50:29.078849500,0.7374663,0.238069,-0.4040802,-1.1156192,-1.8519163,1.4642092,86.33333333333333,1,0,0,0,0,-106.108345,-31.148626,-246.02936
2023-06-10 09:50:30.078849500,0.18871762,-0.23002778,-0.7386559,0.13632922,1.2797399,0.37396201,85.88888888888889,1,0,0,0,0,-124.0942,-35.712166,-255.59203
2023-06-10 09:50:31.078849500,0.9600767,0.5953144,-0.23924764,0.005140064,0.3889868,-0.4540623,85.44444444444444,1,0,0,0,0,-106.45362,-6.751319,-239.43106
2023-06-10 09:50:32.078849500,0.94861686,0.26944724,-0.028322624,-0.73310214,0.17445092,0.116111934,85.0,1,0,0,0,0,-96.446144,-8.98475,-230.38875
2023-06-10 09:50:33.078849500,0.7884337,0.5753888,-0.106588595,0.34204942,-0.208389,-0.41599777,85.0,1,0,0,0,0,-102.6067,-2.2216222,-233.21024
2023-06-10 09:50:34.078849500,0.7354753,0.74646366,-0.0020312686,0.42637876,1.0484474,-0.059365943,84.8,1,0,0,0,0,-110.86339,1.0539647,-232.65083
2023-06-10 09:50:35.078849500,0.54237366,0.76511866,0.11723097,-0.29545233,-0.7541022,0.07300595,84.6,1,0,0,0,0,-106.78574,-2.6390438,-230.09576
2023-06-10 09:50:36.078849500,0.60899717,0.7691225,0.0824231,-1.2018945,-1.2296379,-0.13878414,84.4,1,0,0,0,0,-120.29644,4.4085217,-200.57825
2023-06-10 09:50:37.078849500,0.6265231,0.7707962,0.15024605,-0.47309244,-0.4276366,-0.13621712,84.2,1,0,0,0,0,-103.10231,-13.155283,-184.25322
2023-06-10 09:50:38.078849500,0.6394898,0.7570722,0.14664204,-0.040122915,-0.1288048,0.049137924,84.0,1,0,0,0,0,-98.911415,-15.042851,-186.25905
2023-06-10 09:50:39.078849500,0.658331,0.74590576,0.08837662,0.09957826,0.07253701,0.022739654,84.2,1,0,0,0,0,-95.02744,-16.085758,-190.84052
2023-06-10 09:50:40.078849500,0.6919203,0.73764765,0.076571226,0.037406366,-0.04582793,-0.0031598064,84.4,1,0,0,0,0,-98.168144,-12.908734,-190.33136
2023-06-10 09:50:41.078849500,0.65473336,0.7128253,0.19340746,0.40717438,0.64666927,0.23943846,84.6,1,0,0,0,0,-104.29339,-16.597927,-193.04448
2023-06-10 09:50:42.078849500,0.6382025,0.775199,0.05863266,-0.3294628,-0.30500913,-0.07804047,84.8,1,0,0,0,0,-107.79863,-7.7031813,-200.84239
2023-06-10 09:50:43.078849500,0.6101316,0.7522618,0.23493834,-0.41563317,-0.42744187,-0.03656427,85.0,1,0,0,0,0,-105.36081,-14.263362,-194.69165
2023-06-10 09:50:44.078849500,0.6726572,0.7114449,0.19244123,-0.11011603,-0.16027334,-0.09126134,84.25,1,0,0,0,0,-92.892044,-21.309816,-198.2213
2023-06-10 09:50:45.078849500,0.646819,0.73199725,0.21010712,0.39241648,0.423714,0.11022134,83.5,1,0,0,0,0,-62.513744,-30.982216,-192.64885
