,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr_bpm,loc_speed,labelwalking,labelstanding,labelcycling,labelsitting,labeljogging,mag_x,mag_y,mag_z,acc_x_lof,acc_y_lof,acc_z_lof,gyr_x_lof,gyr_y_lof,gyr_z_lof,hr_bpm_lof,mag_x_lof,mag_y_lof,mag_z_lof,loc_speed_lof
2023-06-10 10:04:49.078849500,0.8560615,0.65819216,-0.07770192,-0.045770038,0.036191434,-0.0848745,,0.18590418,0,0,0,1,0,-97.65542,-4.7879934,-214.54433,1.0397049239655782,0.9046268309766364,1.0231991911330678,0.9434523029851533,0.9695009032452881,1.0064884485773629,,1.1182179539301345,1.00010975642625,1.0799867339651763,1.0105863722772337
2023-06-10 10:04:50.078849500,0.8413926,0.58693874,-0.17647144,0.86038077,0.60476077,0.45514423,,0.34705946,0,0,0,1,0,-102.03762,-1.1071336,-215.56195,0.9461295619847325,1.2330366013600043,1.0815059439675214,0.9542818646447366,1.5597173241477642,0.9517283611839865,,1.1556105639907033,1.031943664424457,0.9258531377085308,0.9584798845842069
2023-06-10 10:04:51.078849500,0.86465424,0.5314809,0.026257602,-0.24196102,-0.2161,-0.2882549,,0.66308916,0,0,0,1,0,-100.849915,-1.9887686,-220.92322,0.9212641588194914,1.0835582200323766,0.9053202953422312,1.093682553171098,1.0235835352781717,1.2082982843207595,,1.1204532802297587,1.016961551217344,1.3622728110535036,0.9087021551576471
2023-06-10 10:04:52.078849500,0.8668257,0.55399096,-0.08579422,-0.22852302,-0.043574393,-0.047966216,102.0,0.8010104,0,0,0,1,0,-99.725464,-1.1549777,-220.0929,1.226800280724407,1.0664478937012842,1.2615222332143303,0.9440352072764533,1.147699792635275,1.0544190066481762,1.0,1.3456662186437276,1.0732499564997142,1.433349616254115,0.9933848112505193
2023-06-10 10:04:53.078849500,0.8366154,0.5842701,-0.07153567,0.49175075,0.26052952,0.1535763,,0.9648462,0,0,0,1,0,-99.677155,2.9037304,-224.73206,0.9829493290054785,1.221900587531029,0.984637590461274,0.9681993696952726,1.1295828159733672,1.0345208480855832,,0.9142405142059096,0.9089430737835915,0.9287139458793805,1.2334666133658578
2023-06-10 10:04:54.078849500,0.9167015,0.5137907,-0.042724762,-0.0034316299,0.05935193,-0.07701951,,0.74701303,0,0,0,1,0,-101.43265,8.606005,-224.69112,1.0187324535277416,1.3250669725069548,0.9899976906864907,1.7107387549335114,0.9263554540173726,1.0501573728913358,,1.1001765274672857,0.9766753422014174,0.9714208377977163,1.327484217132698
2023-06-10 10:04:55.078849500,0.844554,0.49031007,-0.07112289,0.6493627,0.4945354,-0.19564056,,0.66024834,0,0,0,1,0,-92.42665,0.7332228,-228.23463,1.046383402094028,1.0732262419980902,0.9530561845296854,0.9689288545990905,0.9499145997483791,0.9960748600966585,,1.1585147144602121,0.9289296145749157,1.0042735686624669,2.324104635431632
2023-06-10 10:04:56.078849500,0.8314645,0.6214105,-0.11119727,0.61997324,0.35564896,0.092471935,102.0,0.6860773,0,0,0,1,0,-87.3306,-11.9737015,-238.8336,1.0043790057180308,1.2652925035409979,1.328560706097826,0.9659573019522256,0.8878780645770211,1.0224923229012122,1.0,0.9923898955677829,0.9655298064034289,1.002488131104145,1.215087079034209
2023-06-10 10:04:57.078849500,0.97709394,0.5074249,-0.09257646,-0.15727283,-0.49328706,0.5055257,,0.034770843,0,0,0,1,0,-88.46977,-12.077371,-240.69063,0.8441143449508354,1.0077766439507503,0.9527103857185146,1.1256680153283458,1.2014833968541823,1.0145894252305088,,0.9532788838758658,1.6307524616003963,1.0632547049599295,1.1714711690805875
2023-06-10 10:04:58.078849500,0.16607086,-0.36528093,-0.6663968,0.09412462,-0.9939768,1.0371158,,0.25643817,0,0,0,1,0,-133.32175,-50.50092,-262.9583,0.9689035726646327,1.0805138519029573,1.0876017633725803,0.9643284633617412,1.1171421169451763,0.9362918404525888,,0.9304485935243978,1.2002992424319319,1.2948316762754788,0.9760229127423163
2023-06-10 10:04:59.078849500,-0.13240683,-0.5924145,-0.7860533,0.102104135,-0.50143284,-0.7368346,100.0,0.08547085,0,0,0,1,0,-147.3067,-61.318226,-255.20694,0.9299722207352996,0.9865631348376733,1.0616265249703272,0.955698399069117,1.1047720306874251,1.1681297607405234,1.0,1.1352060583449326,1.0406450086622137,1.0893294565423282,1.0175386203143884
2023-06-10 10:05:00.078849500,-0.06452264,-0.59056723,-0.7766858,-0.09188478,-0.3438037,-0.527809,,0.5828931,0,0,0,1,0,-144.3406,-69.12128,-250.92859,0.9654940802457748,0.9143236356582655,1.0352963166526536,1.0190006928371511,1.1833535909855204,1.1710073151253213,,1.0856507629839622,1.0939462544063154,2.118220924733139,1.478490792915987
2023-06-10 10:05:01.078849500,1.0154576,0.44214416,-0.10622742,0.17318644,1.4384131,-1.1911545,,0.5555656,0,0,0,1,0,-91.54595,-39.38764,-226.09114,0.9769921287482486,0.9602277496259995,1.0758111081184196,0.9745108626617451,1.119072606170684,1.072666728586496,,1.0671517685211793,0.9906637098567574,0.9517608478517039,1.279891645474399
2023-06-10 10:05:02.078849500,0.50532067,0.7030216,-0.06768522,-0.6270604,0.5345471,-1.6049175,,1.2206061,0,0,0,1,0,-94.20578,-17.732548,-214.7279,2.0648043883669276,1.0133121644994871,1.5953956237890146,1.0159730562060485,1.0817382275644878,1.0498943624351,,0.9108245969547359,0.9807695699067569,0.9364258650210538,1.0060155914656612
2023-06-10 10:05:03.078849500,-0.1137441,1.0202056,0.20412005,0.36263934,-0.10209838,0.19133882,,1.4347775,0,0,0,1,0,-121.76606,3.4985592,-202.8453,1.1147801595024256,2.385752453535556,1.120901315737813,1.1015660314760791,1.0431656666867746,1.1152683247752724,,1.2392303170617323,1.3312349914913466,1.0863399971199605,1.0735664519353052
2023-06-10 10:05:04.078849500,-0.17812362,0.923535,0.19147919,-0.020590294,0.394927,0.1842253,,1.4407876,0,0,0,1,0,-124.27381,1.1589185,-198.16083,0.9664443694955747,0.9690418353274661,1.0752036702171626,0.9974650566598561,1.0174770597114429,1.0629842972506653,,0.9119006614130905,0.9032704553508438,1.0675492074179713,1.1818463700498336
2023-06-10 10:05:05.078849500,-0.07630196,1.0134791,0.22095805,-0.5025613,0.58952105,0.28160477,,1.6374617,0,0,0,1,0,-127.33834,1.9639212,-199.80284,1.0842024943847217,1.1974292002100235,1.0783637647923454,1.7844986800116573,1.301395804458962,1.0937734018557934,,1.291453281373554,1.0847733416259164,1.099021652066603,1.6237721932845242
2023-06-10 10:05:06.078849500,-0.1369504,1.0079908,0.035033565,0.08418727,-0.16316283,0.124411784,,1.5279012,0,0,0,1,0,-132.58905,5.781697,-204.16312,0.9788838906823367,1.0927123036030741,0.9287195797862053,1.020226907251467,1.0023580546000375,0.9105874675269171,,0.9614687667852951,1.1035151772680403,1.0099966885582272,1.4706232996860413
2023-06-10 10:05:07.078849500,-0.21590586,0.8778372,0.26428238,0.253986,-0.17612287,0.026210647,104.0,1.6296431,0,0,0,1,0,-132.1483,1.0997745,-194.121,0.9965908719173463,1.236924972435764,1.2449488349272788,0.9258208257899034,1.4756940732378037,1.205248785888589,45.54501819610596,1.2711621538538544,1.0645105175965182,1.0022521283083787,1.0050111067336307
2023-06-10 10:05:08.078849500,-0.11700653,0.96210635,0.2199466,-0.3544618,-0.36948904,-0.020674331,,1.5401821,0,0,0,1,0,-123.07005,6.2467527,-201.62202,0.95350738050808,1.769708441464823,1.0598100767075977,1.0540103733316535,1.5084227597127509,1.0850914011618416,,1.012577842289403,0.9309140696791625,1.0999932261109906,0.9680959851915006
2023-06-10 10:05:09.078849500,-0.11726179,0.97589743,0.097546816,0.5216698,-0.2787906,0.15579231,,1.3044841,0,0,0,1,0,-125.02745,7.021213,-201.66943,0.9577014409766471,1.339295261519035,0.9702478673293369,0.9834788887804744,1.1978289418573436,1.0047617024087554,,1.10091988993923,1.1894655030551733,0.9929146962437152,0.9642643884349826
2023-06-10 10:05:10.078849500,-0.1451322,0.98293376,0.13863674,-0.19894604,-0.23728555,0.069365576,,1.7174426,0,0,0,1,0,-121.64141,7.617083,-201.7574,1.2332135411804972,1.0562293298997387,1.234185912354417,0.9417856462510823,1.0545148370706117,1.0382281264728506,,1.0912051287882911,1.0548207198851989,1.0675809793835485,1.0077290715953486
2023-06-10 10:05:11.078849500,-0.2595903,0.96665037,0.05429886,0.098455705,-0.7666912,-0.39084503,,1.3740346,0,0,0,1,0,-124.811874,11.648763,-211.33134,0.9611682474537147,1.315183104546452,1.8826969880352302,0.9691043651024487,0.9933899273846095,0.9929645521735424,,0.897956007447522,1.0335056882411613,1.2060695341746441,1.1573409170115763
2023-06-10 10:05:12.078849500,-0.30922,0.91714185,0.16470645,0.06386097,0.11719561,0.31084815,101.0,0.9607835,0,0,0,1,0,-125.56794,11.35359,-209.8183,1.2528854279874295,0.966798176678312,0.9617822256916061,0.9304457271057176,1.0661849764115223,1.4352775943663008,1.0,1.053671557925837,1.0653776024707742,0.9404745308705932,1.055969738344299
2023-06-10 10:05:13.078849500,-0.10255987,0.99713445,0.052643903,0.076760136,-0.17846863,-0.04213552,100.0,1.0919648,0,0,0,1,0,-115.688354,10.728104,-215.86298,1.737196619843687,0.9314950105614757,1.4651254538285605,1.2008309435790059,1.3335470730117889,0.9757493103485317,1.0,1.0132700116172033,0.9316809903459053,0.9616989615320267,1.0636091189841885
2023-06-10 10:05:14.078849500,-0.13005234,0.98547834,0.028046722,-0.010963104,0.040283285,0.015287013,,0.38143566,0,0,0,1,0,-116.80922,10.984939,-217.28479,1.0726543121353664,1.0410260123348025,1.310882957919591,0.9143232383256363,1.1765001155195942,1.0002956000417964,,1.0019662466702308,1.5334570613954415,1.0351644466159686,1.1309913880904119
2023-06-10 10:05:15.078849500,-0.117496684,0.989719,0.041140776,0.027127087,0.013474694,0.009931692,,0.10930248,0,0,0,1,0,-116.495476,10.87617,-216.59111,1.142647579466039,1.400669462922088,0.8863415468146344,0.9830607948553896,1.0206512689711342,0.9035278478359166,,1.066352041715906,1.0407329625880293,1.037491601801865,1.305364930277289
2023-06-10 10:05:16.078849500,-0.116475575,0.99204093,0.02563045,-0.0024683953,-0.014268003,-0.004118955,,0.0,0,0,0,1,0,-116.01242,10.857468,-217.28047,1.1543343722017563,1.1617731706705738,1.0281605370108329,0.9851156343756299,1.0120423938629726,0.9962239207611003,,1.318395339364559,1.01528945759181,1.0870334690987664,1.0
2023-06-10 10:05:17.078849500,-0.14083329,0.98621416,0.074738614,-0.019249728,-0.17260255,-0.09294747,,0.0,0,0,0,1,0,-118.23343,11.150191,-216.99927,0.9565120516170683,0.9475120199686675,1.4134700729444412,1.1866480564714532,1.1708044710410228,1.191289931795703,,1.1062167276444432,1.030331510156988,0.9352588683219205,1.0
2023-06-10 10:05:18.078849500,-0.2317958,0.9572483,0.16322373,-0.14236997,-0.03825806,-0.13061352,,0.07616421,0,0,0,1,0,-122.39488,11.340038,-213.62181,1.014476372333064,1.0074155461555314,0.950870999762922,1.0042097190241221,1.4554502601938146,1.085091440347561,,1.2554053388000812,0.9844319421827303,0.9286547006394462,0.9936657839988493
2023-06-10 10:05:19.078849500,-0.3020337,0.90719205,0.31956744,-0.022517504,0.07426389,0.07525658,,0.0,0,0,0,1,0,-124.483665,10.844132,-209.7085,1.0112085969678748,1.0267003259398428,1.316150962889705,1.69138878570006,1.008689324098293,0.9331453458049916,,1.1364231583951376,0.9949252692489795,1.0199419931736546,1.0
2023-06-10 10:05:20.078849500,-0.070105135,0.9938977,0.048325807,0.23950094,-0.0372623,0.22285983,,0.064259134,0,0,0,1,0,-114.56293,9.430172,-214.38991,0.9669219622361003,0.9730211369537763,1.3499400465457732,1.027731497628145,1.046554954441713,0.9727964615990232,,1.0897519084619542,1.6360125066711788,1.1012480338953687,1.0441520977229446
2023-06-10 10:05:21.078849500,-0.29434943,0.9371102,0.11674207,-0.1646943,-0.29832473,-0.36824423,103.0,0.23336138,0,0,0,1,0,-123.85795,10.69072,-218.40309,1.6934618785966644,0.9270269739828286,0.9823290316263491,1.0555139745870612,0.969721906531392,0.9624720402016963,1.0,0.8932977332395228,0.9555997510784991,0.9969699109748323,1.0064816332794702
2023-06-10 10:05:22.078849500,-0.24787487,0.907088,0.21320736,-0.15741466,0.87273693,0.47421488,,0.27723488,0,0,0,1,0,-123.50885,10.195058,-212.22598,0.9726686282779118,0.9258208565508129,1.3441640057024624,1.0063008649360285,1.1930506582350366,0.9370464517806353,,1.0182071713947487,0.9424993234561596,1.0684366952876372,1.0477095068810072
2023-06-10 10:05:23.078849500,-0.22606666,0.9719594,0.12077609,-0.29204127,0.65905184,-0.0074952035,,0.4194091,0,0,0,1,0,-128.75351,4.599511,-196.10088,1.0419007153122335,1.0396380092555464,0.9693576291884498,1.0570628017949466,1.0542717593993407,0.9691055613153043,,1.0609382299039032,0.8864377118511421,1.1115345972165884,2.3817460498241267
2023-06-10 10:05:24.078849500,-0.39624053,0.8356293,0.43119597,-0.23004124,0.15427175,-0.100904725,,0.16510803,0,0,0,1,0,-137.11179,-4.4319296,-186.76845,1.1821395135380675,1.055044094910586,1.447423329872495,1.121228060714984,1.5449368351627917,1.0698909316231462,,1.7870462979050543,1.0555586116587485,0.998212068221263,1.0362978892796886
2023-06-10 10:05:25.078849500,-0.45380932,0.7600728,0.46210396,-0.057479367,0.014460632,-7.7841454e-05,,0.3429701,0,0,0,1,0,-140.64343,-8.716783,-184.14728,1.1168610155416459,1.0282450934251615,0.9877842057764654,1.0890540873690115,1.025846405024911,0.9472920071503269,,1.0824063145950773,1.180259149268617,1.0487707514027402,1.656754183729682
2023-06-10 10:05:26.078849500,-0.44665805,0.7619997,0.4676882,0.012764652,0.0007335879,0.038454335,,0.0,0,0,0,1,0,-140.56523,-9.209322,-183.91516,0.9916022842292973,1.8243777986646665,1.1942525829217825,1.1574092096468775,1.2365205774014791,1.0328191701059337,,1.1118634468664772,0.909593716578305,1.36241346772814,1.0
2023-06-10 10:05:27.078849500,-0.40828294,0.81497496,0.40242416,0.10120001,0.0582424,0.0548547,97.0,0.0,0,0,0,1,0,-139.67134,-5.0449076,-186.7851,0.9974560292183922,1.0999556042758962,0.9735146636247191,0.9845278397530686,0.9842670799111831,1.0054969471228907,1.0,1.0737871208715006,1.060621765777729,1.2700030637887418,1.0
2023-06-10 10:05:28.078849500,-0.37778682,0.85131294,0.35530552,0.08004507,-0.022780515,0.016124377,96.0,0.0,0,0,0,1,0,-138.82286,-3.0068731,-188.34628,0.8911960310358943,5.019870694438401,1.3993559152526118,0.9981355679234281,4.1863009391512085,0.9217444846789269,1.0,1.4154254569136397,0.9513225618864269,1.9694858432605207,1.0
2023-06-10 10:05:29.078849500,-0.40394253,0.8447628,0.34963867,-0.08773371,0.045963407,-0.03711424,,0.0,0,0,0,1,0,-140.50172,-4.5362186,-187.69995,0.97100135772524,1.233742141176766,0.9480893482202837,1.0922222849552958,0.9472546852615653,1.0094059141189078,,0.9653655301753301,2.1407581779322595,1.0148603399784497,1.0
2023-06-10 10:05:30.078849500,-0.42644104,0.81126237,0.38968933,-0.01541649,-0.013376265,-0.02756907,,0.0,0,0,0,1,0,-141.09773,-5.463762,-187.11465,1.0143307133252404,1.0696841075283956,1.042980847464731,1.005325490950534,1.158968512300957,0.9884549233641278,,1.070544951017212,0.9849408729246618,0.9323615137551612,1.0
2023-06-10 10:05:31.078849500,-0.4371663,0.8089205,0.39011654,0.045975674,-0.0014863611,0.006620757,,0.0,0,0,0,1,0,-140.85477,-5.465541,-186.90173,1.2302590374874962,1.0488651339553345,1.072894594062914,0.956826152147164,0.9226331015337175,0.9433153883623829,,0.9867530759250482,1.0099797178978915,0.9280392620579837,1.0
2023-06-10 10:05:32.078849500,-0.40351713,0.83230716,0.36966112,-0.006355166,0.03225038,0.026695032,,0.0,0,0,0,1,0,-140.2648,-4.9722548,-187.32687,0.97100135772524,0.9442495073847967,1.0466674512245868,0.8669148336230803,1.0660667299208795,1.5521774939714077,,3.577723370633698,1.7993920357754853,0.9550237897990713,1.0
2023-06-10 10:05:33.078849500,-0.44029784,0.80647063,0.39099762,-0.07046188,0.033378355,-0.04144745,,0.0,0,0,0,1,0,-142.23148,-7.0983186,-186.33331,1.322715588819157,1.106476201243709,0.9928856459384623,1.0600267980240272,2.394066664784493,1.0053102652670858,,1.4239207920738342,1.7402656353660304,1.0157880401597559,1.0
2023-06-10 10:05:34.078849500,-0.41332254,0.8073752,0.42282397,0.19680272,-0.22700568,0.0836204,,0.0,0,0,0,1,0,-140.115,-6.5473027,-185.79373,1.2795259397519194,0.9598777665837966,1.0908922369557872,1.027917762737966,1.0440760014771662,1.0094052619091645,,2.697614780014778,1.051070305426424,1.0006593441054175,1.0
2023-06-10 10:05:35.078849500,-0.1638948,0.9583742,0.16632034,0.25860888,0.075374834,0.19152646,,0.14226936,0,0,0,1,0,-128.69267,4.4556108,-194.72604,1.0130497286222206,1.2394653355502412,0.993871381764765,0.9757523808918298,1.0890162092417615,0.8367288011591468,,0.9786447752657286,1.374048525579914,1.0870899091180504,1.5320341471356163
2023-06-10 10:05:36.078849500,-0.19273178,0.9615544,0.14026459,0.22166102,-0.786226,-0.17438023,91.0,0.26086456,0,0,0,1,0,-126.72779,4.3686748,-195.72328,1.1110872036809176,0.9616136277477425,1.3601137145979765,2.1731807381707444,1.1317187281023169,1.1619585239243284,1.0,0.9808691403661941,0.9279581286038422,1.4759997696627456,1.8851161215245416
2023-06-10 10:05:37.078849500,-0.008511168,1.0092882,0.063516326,0.03444699,-0.3344438,0.06670831,,0.034031242,0,0,0,1,0,-112.86522,9.072753,-213.45857,1.0371772198042049,2.037882333462898,1.0941880615001662,2.043802689113356,1.9799072124681294,0.9974321893551923,,1.1179599932353794,1.0497686411797829,0.9955881750418627,1.0789429685280303
2023-06-10 10:05:38.078849500,-0.09557474,0.9933362,0.04711652,-0.057012618,-0.12620065,-0.19745885,90.0,0.22162323,0,0,0,1,0,-115.35274,10.150436,-216.17673,1.073086226335671,1.442896531224568,1.4617053008600098,0.9930130495975468,1.1020557725360431,1.2970019485304987,1.0,1.1259615327996761,0.9820727803528905,0.9657999570302787,1.0192702533951479
2023-06-10 10:05:39.078849500,-0.25955492,0.94810903,0.18975522,-0.06560095,-0.15363796,-0.07229663,,0.1606227,0,0,0,1,0,-119.741005,10.093209,-209.84488,0.9711197599090665,1.05124122730896,0.9064236663773133,0.9695620197802729,0.9464362862213136,1.0465117089032006,,1.038332319146861,0.9724378061435165,1.182998367933827,1.0613913285366332
2023-06-10 10:05:40.078849500,-0.27710906,0.928573,0.2310971,0.072458304,-0.028337654,0.08200742,,0.012091825,0,0,0,1,0,-123.10855,10.610041,-210.94211,1.188750702227146,0.9244306291031935,1.1249508562997652,1.0787773245056662,1.042810070009225,1.0339622598070735,,0.9288195287545155,1.2941594784809656,1.171796474588541,1.014689736522939
2023-06-10 10:05:41.078849500,-0.17495358,0.9847101,0.07750833,0.022244385,0.16513573,-0.03722715,,0.16371357,0,0,0,1,0,-118.25861,10.282188,-214.30782,1.1115671084197374,1.040317249055279,1.10811270333252,1.1074305010069097,1.1219569121848523,1.5211043216104323,,1.0765419534115357,1.0266528625483151,0.9941437616407005,0.9556526765652051
2023-06-10 10:05:42.078849500,0.055626146,0.97517115,0.0952002,-0.047159404,-0.62473136,0.6092122,,0.3823805,0,0,0,1,0,-109.303246,7.460192,-220.46494,0.9364676588332509,1.002391604342794,1.1000274201378306,0.9603567556813346,1.159574753062027,0.914476095912149,,1.2540092272380976,1.7477895948875368,1.2437635015771527,1.0055015780439838
2023-06-10 10:05:43.078849500,0.58248734,0.80550325,0.15171723,-0.20659651,-0.26260772,0.15938418,,0.20152979,0,0,0,1,0,-91.17277,-5.1782413,-224.92525,1.3481288130497913,0.9970055399847548,1.131594004586313,1.016133616292168,1.018950753116341,0.9073337060396653,,0.9707161656997886,1.1783054404065312,0.9864814919380782,0.9812734831601638
2023-06-10 10:05:44.078849500,0.66749406,0.706024,0.20320345,0.059663776,0.03444991,-0.017049594,,0.9530445,0,0,0,1,0,-90.62683,-5.9363575,-224.69406,1.3609812778811397,0.9883671926211866,1.897842919303285,1.0247626593774932,1.028616735815403,0.8729187628063926,,1.0892432885663532,0.9657079832701281,0.9350899199858898,1.0013982814143112
2023-06-10 10:05:45.078849500,0.6507444,0.7864542,-0.038001783,-0.023497747,-0.28023097,-0.14737521,,1.3781348,0,0,0,1,0,-90.618034,-8.359708,-232.21986,0.9411012042182353,1.0131590784483793,1.647687505479097,0.9552348382600577,1.0895991320352565,0.9084542404165067,,1.0892432885663532,1.186660569455365,1.015406739989253,1.0000464671017206
2023-06-10 10:05:46.078849500,0.45020494,0.84857696,0.19919007,0.30379838,0.99287456,0.13603973,100.0,2.5008233,0,0,0,1,0,-96.9615,0.522767,-222.79532,1.0235215078927598,1.0193557636328752,1.2419927968192948,1.4761312635549624,0.9872242631611485,1.4823504473447071,1.0,1.127316447054781,1.0877203547741747,1.738422802921495,0.9972459420159483
2023-06-10 10:05:47.078849500,0.77098286,0.7068461,-0.04086026,-0.6372777,-1.2536646,1.5130761,,2.4822354,0,0,0,1,0,-88.94792,-18.34138,-229.68831,1.123416904093629,0.9602792053328706,0.9390209222534698,0.9687746644016202,0.9709603188784154,0.9965167671219226,,0.9244180402463641,1.0107904603060338,1.0383933897033994,1.2130872249993483
2023-06-10 10:05:48.078849500,0.07522814,-0.49387276,-0.73787576,0.5034398,-0.636033,0.42376387,,1.3090743,0,0,0,1,0,-141.26761,-55.94843,-254.41147,1.0035125372407463,1.0303983266922137,1.0764097525457594,1.0691090909848469,0.9626449556257272,1.1533835162742303,,0.9573362544439417,1.0090126345789887,0.9827704702730637,1.1037311188130237
2023-06-10 10:05:49.078849500,-0.08161118,-0.67706954,-0.7137282,0.045992084,-0.041926768,0.032799087,,0.8626459,0,0,0,1,0,-146.3532,-59.55022,-251.07904,0.9926612452964714,1.1349874451455957,1.6761207123238089,0.9426491760257402,1.0412940515092663,1.2221175244787463,,1.6805455839332655,0.8989401958523433,1.031711008141739,0.9769824989796032
2023-06-10 10:05:50.078849500,-0.07358851,-0.64271545,-0.7324769,0.18708572,0.11831218,0.054639786,,0.22087026,0,0,0,1,0,-146.94818,-59.249676,-250.61807,1.0225481284656421,0.9887683392577804,0.9548141451418355,2.3976754023752767,1.2518596542245755,0.9689913786473701,,1.0308276989647964,0.9449157203667878,1.33994482428827,0.9471292320118541
2023-06-10 10:05:51.078849500,0.23008358,-0.7104506,-0.43882367,0.19016448,0.7764699,-0.8611487,,0.07733597,0,0,0,1,0,-129.9999,-66.03583,-246.37285,0.9606613896036289,0.8958249444539589,0.9488397250894741,1.0223638379260334,1.023008677736196,1.018209727135763,,1.0813535736138669,1.2377574719756066,0.9603891272040421,0.918484383633448
2023-06-10 10:05:52.078849500,0.89241,0.57685333,-0.29923356,-0.16528212,0.26510388,-1.0860066,98.0,0.065417364,0,0,0,1,0,-90.88476,-22.66681,-241.35341,0.9829301698861781,1.0432881024049314,0.9902562935337085,0.9352592967071989,1.027605916480186,0.886217740131559,1.0,2.9442326275134376,1.0700311782172374,1.1639688993602872,0.9531194006622463
2023-06-10 10:05:53.078849500,0.7529636,0.5921862,-0.019262912,0.13632175,0.49898866,-0.6080396,,0.08324455,0,0,0,1,0,-85.11017,-18.757736,-229.55243,1.1266864636714127,0.992424121686962,1.1340071307074533,0.9686458237241922,1.0378249547800005,1.123638617434744,,1.0769312613109447,1.017500537612416,1.0004461843909864,1.1481529897188631
2023-06-10 10:05:54.078849500,-0.011236634,0.9867973,0.041011464,0.08129082,0.45788634,-0.5666557,98.0,0.06308788,0,0,0,1,0,-109.40572,8.330262,-218.49709,1.0127441224941367,0.9751516204623092,1.0717363616667104,1.2832772373343817,0.9757553423961673,1.9288569190186764,1.0,0.9697872037288144,0.9995168117046347,1.0459785001158948,0.9985661773703578
2023-06-10 10:05:55.078849500,-0.12125733,0.9907425,0.0061947634,0.011261327,0.061548274,-0.016494468,,0.1271988,0,0,0,1,0,-114.52294,10.331014,-217.9586,0.9642921950486851,1.3991472113599288,1.027944308674221,0.9795581748804205,1.0207008020129233,0.8930889407831928,,0.9961083010801739,0.9928377225467797,1.1235749030564186,0.974801698331278
2023-06-10 10:05:56.078849500,-0.12869185,0.98807114,0.004972824,0.007079737,-0.038639333,0.0036955532,,0.19490941,0,0,0,1,0,-114.57697,10.244731,-216.85994,1.396229541233418,1.2261875946743792,0.9862117982006937,1.027242433234607,0.9830369095177169,1.072396354017547,,1.0123442300665573,1.281842039622711,1.0652048893385364,1.165011689921964
2023-06-10 10:05:57.078849500,-0.12503853,0.9915107,0.011895074,0.0067076026,-0.0117669515,-0.0061293077,,0.10918105,0,0,0,1,0,-114.44547,10.222298,-217.61833,0.9570726021934168,1.0955461800302373,0.9301931532440594,0.9369623490695331,0.9299864315524566,0.8974864607497891,,1.0294240063799505,0.9939552441490829,1.0377762877476222,1.3855590058977598
2023-06-10 10:05:58.078849500,-0.12635402,0.9900781,0.0029617464,0.011714255,0.010517799,-0.003065301,,0.0,0,0,0,1,0,-114.48407,10.195606,-217.82115,0.987710828961682,0.9902742879914779,0.9619103132912356,1.9331180443212113,1.0174412087804898,0.9243911046533189,,1.214437897342323,0.9726346854207557,0.9905843279341082,1.0
2023-06-10 10:05:59.078849500,-0.12645127,0.9899652,0.005940704,0.007946757,-0.069629826,-0.0030735435,,0.0,0,0,0,1,0,-114.49274,10.293574,-218.4275,1.0303032544031683,1.120844416962764,1.0309789222186003,1.1106075579680217,1.034034348116612,1.0012289551788727,,1.336464808108124,0.9577597051199089,1.3195923690086868,1.0
2023-06-10 10:06:00.078849500,-0.1240575,0.98998296,-0.0006242232,0.009739561,0.023665244,-0.0026341565,,0.0,0,0,0,1,0,-114.31353,10.437777,-219.32556,1.329836907922436,1.0233196528614898,0.9650718302279255,0.9981677177186622,1.061372456828567,1.196467503507126,,1.146029743242956,1.0736721934693882,0.9569662184466026,1.0
2023-06-10 10:06:01.078849500,-0.12683968,0.9900881,0.0016665988,0.0013714875,-0.0007106391,0.0008435953,,0.0,0,0,0,1,0,-114.48571,10.276517,-218.95337,1.0725475892746799,1.030372623044476,1.2443324195239653,1.0127796890327205,1.2171466578304404,1.3836967968560994,,1.2367455590906038,0.9448013108464244,1.0684480461472257,1.0
2023-06-10 10:06:02.078849500,-0.11984863,0.99029875,0.00413681,-0.02306252,0.062906146,0.0048482525,99.0,0.0,0,0,0,1,0,-114.19848,10.052928,-217.57268,4.286602220955306,1.4743225473795438,0.9675939371374218,1.096781763693464,1.0164690994002221,0.9972316612702672,1.0,1.1696203940163965,1.0155676271046041,1.1819491883937103,1.0
2023-06-10 10:06:03.078849500,-0.12728527,0.99004513,0.024456294,0.006550849,0.03396225,-0.0043158764,98.0,0.0,0,0,0,1,0,-114.57286,10.320412,-216.74367,1.2438589701243234,0.9141728919098595,0.9087946647685443,1.0192572798144979,0.9473664975842304,1.0348127659137605,1.0,1.0642432608681025,1.0022444715571737,0.9804365665706379,1.0
2023-06-10 10:06:04.078849500,-0.12804621,0.9893312,0.016752917,0.004637252,-0.025111683,0.0050983047,,0.0,0,0,0,1,0,-114.43181,10.318524,-217.08322,0.9652284546778154,1.2693361634862634,1.0447144526331291,1.1081203984372119,1.0159597510018903,1.0993130804288267,,0.9266866903529558,0.9961280623183073,0.9356586116473185,1.0
2023-06-10 10:06:05.078849500,-0.106540985,0.99181503,0.01633484,0.01449189,-0.013045755,0.017177593,,0.0,0,0,0,1,0,-113.54571,10.298565,-217.43141,2.447677705424113,0.8737124379304837,0.9529440648537443,1.209098883105243,1.5332473318247979,1.0976944384260312,,0.8713455364099895,1.3457698672625498,1.3361787149516187,1.0
