time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686246787999961300,371.64396142578124,44.7514915112406,1.0590916132709105,37.22187755740311,52.3573462835059,2.161491358652711,330.772506681321,4.754829436665034,3.349049725073145,4.89847687664339,1.2798728820964795
1686246788999961300,372.64396142578124,44.35154743306339,1.0131288706801531,33.54065345673476,52.35736042781144,1.7615472804754972,331.94137079358177,4.753515406727001,3.3509145484177707,4.898473669197662,1.4127840987092177
1686246789999960800,373.6439609375,44.518341274000704,0.6883122004049022,26.454298656596183,52.35737519617493,1.9283411214128137,342.74649904165244,4.751381855851497,3.353939100919101,4.898479666616972,1.4021018825583367
1686246790999960300,374.64396020507814,44.217256722040474,1.192339618994348,42.794043026530915,52.35738733655187,1.6272565694525838,345.3838497499016,4.762070409048468,3.3387456405143827,4.898479291617724,1.2839778649952347
1686246791999960600,375.64396069335936,44.436491313390434,1.1386443908931476,37.695079068370035,52.35740365949803,1.8464911608025432,351.67653703178536,4.758485130260307,3.3438535102304328,4.8984848209158205,1.4059251492965377
1686246792999960000,376.6439599609375,44.34588532242924,1.1207474131285824,37.71030821882753,52.3574171669794,1.7558851698413491,354.36155401926686,4.75697737382256,3.345998101871706,4.898487441107396,1.3905012684970794
1686246793999959600,377.64395947265626,43.988615178503096,0.5896236323870468,23.83364931932579,52.35743133250936,1.3986150259152055,354.5844429779953,4.752196339584929,3.3527849592278414,4.8984892229481165,1.3489059693970449
1686246794999959800,378.64395971679687,44.010186737403274,0.9567678735454658,43.81262085028962,52.357439680504434,1.420186584815383,352.1847358774002,4.752926533819058,3.3517497515339048,4.89848804002708,1.0647678309120063
1686246795999959600,379.64395947265626,43.57395157124847,0.9027142020645552,51.80121222151404,52.357446374513444,0.9839514186605811,344.7198498286749,4.752688766373679,3.3520868906957455,4.898482984069357,0.8334990003639187
1686246796999959000,380.643958984375,43.92621144000441,0.8378914754074329,35.05703114909026,52.357462403197985,1.3362112874165177,357.2744509516071,4.754778718244897,3.3491217316356607,4.898488402980938,1.2171191462649675
1686246797999958800,381.6439587402344,43.975370169617236,1.1421217854408503,37.474503534068994,52.35747679574774,1.385370017029345,359.9639820510666,4.753208669137849,3.351349635657496,4.898489811246766,1.4256192417820897
1686246798999959000,382.643958984375,43.632407809607685,1.0343531780132604,32.40832156167793,52.35748822778645,1.042407657019794,359.7884589352846,4.755306688521817,3.3483720418866993,4.898482782777174,1.509321483796612
1686246799999958500,383.6439584960938,43.29743931349367,0.4671179027450683,21.717237930473296,52.357498802846436,0.7074391609057784,4.339036121606848,4.741554661388787,3.367817754251423,4.898490674810961,1.3276997112680866
1686246800999958500,384.6439584960938,43.09726182091981,1.1506766271545092,53.238074645900596,52.35750277799408,0.5072616683319211,8.293237692846573,4.744862167167244,3.3631562627052882,4.8984889829667,0.9255550387612876
1686246801999958000,385.6439580078125,43.84110797569156,1.1459718378774684,58.70143781350136,52.35751271965307,1.2511078231036663,6.701501095684926,4.7449216736322635,3.3630723072636477,4.898488703805129,0.910635432594178
1686246802999986700,386.64398657226565,43.79652484878898,1.1294445302984637,60.5400494762962,52.35752302266424,1.206524696201086,1.3479067439738293,4.742204215307126,3.3669030596546965,4.8984860372130665,0.8726179085569101
1686246803999989800,387.6439897460937,43.846062370575964,1.1470126100008808,61.86460957408142,52.35753026259426,1.2560622179880738,2.727636074259009,4.745913569458599,3.3616724147390635,4.898488522315514,0.8582780609216133
1686246804999993300,388.64399340820313,43.52813123911619,1.332165875444795,180,52.35753047869377,0.9381310865283012,12.66291934053177,4.74597492636965,3.361585791119935,4.8984944194303015,0.23741067268795515
1686246805999998700,389.64399877929685,43.92179856915027,1.7400349791884238,180,52.357534556344966,1.3317984165623784,12.66292483643363,4.747616381917876,3.3592671407516623,4.89849988989748,0.3330397618319326
1686246807000003300,390.64400341796875,43.832670237869024,1.2537821619808627,180,52.35753125124413,1.2426700852811337,12.66293051580735,4.748712943913128,3.357716844687881,4.898504795496717,0.03797709289125047
1686246808000000300,391.6440002441406,43.74061466008425,1.7457146438036208,180,52.35753398924219,1.150614507496357,12.662930386752617,4.749714961867043,3.356299273575762,4.898504948757142,0.22902994574755114
1686246808999998700,392.64399877929685,43.60949403140694,1.8074068665290084,180,52.35753763728301,1.0194938788190484,12.662937281940447,4.770508932306015,3.326677255096648,4.898511666113294,0.38859800724782484
1686246810000001800,393.6440017089844,43.51464233081788,1.8913303805860955,180,52.35754172949529,0.9246421782299876,12.662931832031703,4.805242827527604,3.276305602547381,4.898507050242251,0.3185079112956193
1686246811000002300,394.64400219726565,43.5596647169441,1.0791556279122057,180,52.35754036633964,0.9696645643562078,12.662932059387398,4.802619345685672,3.280150065657753,4.898507124257474,0
1686246812000001500,395.64400146484377,43.5596647169441,0.9948279238923731,180,52.35754036633964,0.9696645643562078,12.662932059387398,4.809541070882596,3.2699926177718392,4.898507124257474,0
1686246813000001800,396.6440017089844,43.535158715210855,1.7766778456071288,162.5023524020046,52.35754521482702,0.9451585626229644,25.537229843078023,4.811214490167681,3.267529978804997,4.898517419823386,0.5454039653393382
