time,seconds_elapsed,relativeAltitude,pressure
1686390968620644000,2287.5886440429686,-0.5548858642578125,1016.7616271972656
1686390969692183000,2288.6601831054686,-0.7398490905761719,1016.7843627929688
1686390970763736000,2289.7317360839843,-0.9300956726074219,1016.8068695068359
1686390971835260000,2290.803260009766,-1.035787582397461,1016.8199157714844
1686390972906759000,2291.874759033203,-1.0516414642333984,1016.8216705322266
1686390973978287000,2292.946287109375,-1.0622119903564453,1016.8228912353516
1686390975049807000,2294.017807128906,-1.0622119903564453,1016.8228912353516
1686390976121337900,2295.089337890625,-1.1044883728027344,1016.8279266357422
1686390977192867000,2296.1608671875,-1.1150588989257812,1016.8292236328125
1686390978264386800,2297.23238671875,-1.1203422546386719,1016.8296813964844
1686390979335930000,2298.3039301757813,-1.2048969268798828,1016.8399047851562
1686390980407454000,2299.3754538574217,-1.2048969268798828,1016.8399047851562
1686390981478964000,2300.4469638671876,-1.2101821899414062,1016.8405914306641
1686390982550425000,2301.5184250488282,-1.1837577819824219,1016.8379974365234
1686390983621923800,2302.589923828125,-1.1097736358642578,1016.8289947509766
1686390984693385000,2303.6613850097656,-1.0410728454589844,1016.8201446533203
1686390985764903200,2304.732903076172,-0.9670886993408203,1016.8116760253906
1686390986836438000,2305.8044379882813,-0.8719654083251953,1016.8001556396484
1686390987907939000,2306.875938964844,-0.7768402099609375,1016.7887878417969
1686390988979356200,2307.9473562011717,-0.7504177093505859,1016.7856597900391
1686390990050774000,2309.0187739257813,-0.7187099456787109,1016.7817687988281
1686390991122227000,2310.0902270507813,-0.6817169189453125,1016.7771911621094
1686390992193723000,2311.1617229003905,-0.6500091552734375,1016.7732238769531
1686390993265182000,2312.2331818847656,-0.539031982421875,1016.7601776123047
1686390994336670000,2313.304669921875,-0.5231781005859375,1016.7581939697266
1686390995408112000,2314.376112060547,-0.5231781005859375,1016.7581939697266
1686390996479566000,2315.4475661621095,-0.6870021820068359,1016.7775726318359
1686390997551081000,2316.5190810546874,-0.8032646179199219,1016.7915344238281
1686390998622544100,2317.5905441894533,-0.8561115264892578,1016.7982482910156
1686390999694017000,2318.6620170898436,-0.8561115264892578,1016.7982482910156
1686391000765484000,2319.7334841308593,-0.8032646179199219,1016.7917633056641
1686391001836919000,2320.8049189453127,-0.6764335632324219,1016.7767333984375
1686391002908355800,2321.876355957031,-0.5918788909912109,1016.7662811279297
1686391003979818000,2322.947817871094,-0.5918788909912109,1016.7662811279297
1686391005051239000,2324.0192390136717,-0.7239952087402344,1016.7819976806641
1686391006122704100,2325.0907041015626,-0.8191184997558594,1016.7938232421875
1686391007194151000,2326.1621508789062,-0.8402576446533203,1016.7963409423828
1686391008265601800,2327.2336018066408,-0.8508262634277344,1016.7976379394531
1686391009337027000,2328.3050270996096,-0.8508262634277344,1016.7976379394531
1686391010408488000,2329.3764880371095,-0.8191184997558594,1016.7939758300781
1686391011479947000,2330.447947021484,-0.8191184997558594,1016.7939758300781
1686391012551379000,2331.51937890625,-0.9248104095458984,1016.8064880371094
1686391013622753000,2332.5907529296874,-0.9248104095458984,1016.8064880371094
1686391014694129000,2333.66212890625,-0.9248104095458984,1016.8064880371094
1686391015765487900,2334.733487792969,-0.9723720550537109,1016.8123626708984
1686391016836851000,2335.804850830078,-0.9723720550537109,1016.8123626708984
1686391017908222000,2336.8762219238283,-0.8666801452636719,1016.7995452880859
1686391018979631900,2337.9476318359375,-0.8666801452636719,1016.7995452880859
1686391020051013000,2339.019013183594,-0.8666801452636719,1016.7995452880859
1686391021122358000,2340.0903579101564,-0.8613948822021484,1016.7988586425781
1686391022193711900,2341.1617119140624,-0.8613948822021484,1016.7988586425781
1686391023265079000,2342.2330791015625,-0.8455410003662109,1016.7967224121094
1686391024336425000,2343.3044250488283,-0.8349723815917969,1016.7958831787109
1686391025407751200,2344.375751220703,-0.8349723815917969,1016.7958831787109
1686391026479042000,2345.4470419921877,-0.8666801452636719,1016.79931640625
1686391027550432000,2346.5184318847655,-0.8719654083251953,1016.7996978759766
1686391028621773000,2347.589772949219,-0.9036731719970703,1016.8037414550781
1686391029693142800,2348.6611428222654,-0.9036731719970703,1016.8037414550781
1686391030764468000,2349.732468017578,-0.9248104095458984,1016.8064117431641
1686391031835809000,2350.8038090820314,-0.9248104095458984,1016.8061065673828
1686391032907171000,2351.875171142578,-0.9248104095458984,1016.8061065673828
1686391033978606000,2352.946606201172,-0.9248104095458984,1016.8061065673828
1686391035049988000,2354.0179880371093,-0.9353809356689453,1016.8077850341797
1686391036121374000,2355.0893740234374,-0.9406642913818359,1016.8083953857422
1686391037192751900,2356.160751953125,-0.9618034362792969,1016.8106842041016
1686391038264127000,2357.232126953125,-0.9829425811767578,1016.8132019042969
1686391039335475000,2358.3034748535156,-0.9987964630126953,1016.8153381347656
1686391040406804000,2359.3748039550783,-1.0252189636230469,1016.8182373046875
1686391041478131000,2360.446130859375,-1.0252189636230469,1016.8182373046875
1686391042549505000,2361.517505126953,-1.0252189636230469,1016.8182373046875
1686391043620819200,2362.5888190917967,-1.0252189636230469,1016.8182373046875
1686391044692199000,2363.6601989746096,-0.9406642913818359,1016.8083190917969
1686391045763577000,2364.7315771484373,-0.8825340270996094,1016.8014526367188
1686391046834995000,2365.802994873047,-0.7715568542480469,1016.7881774902344
1686391047906383000,2366.8743830566405,-0.6605796813964844,1016.7742156982422
1686391048977766100,2367.945766113281,-0.6605796813964844,1016.7742156982422
1686391050049120000,2369.0171201171875,-0.7028560638427734,1016.7797088623047
1686391051120529000,2370.0885288085938,-0.7187099456787109,1016.7818450927734
1686391052191886800,2371.1598869628906,-0.8825340270996094,1016.8014526367188
1686391053263188000,2372.2311879882814,-0.9512348175048828,1016.8097686767578
1686391054334547000,2373.302546875,-0.9935111999511719,1016.8147277832031
1686391055405927000,2374.3739270019532,-1.004079818725586,1016.8157196044922
1686391056477268000,2375.4452680664062,-1.035787582397461,1016.8197631835938
1686391057548611800,2376.516611816406,-1.035787582397461,1016.8197631835938
1686391058619941000,2377.5879411621095,-1.0305042266845703,1016.8190765380859
1686391059691312000,2378.6593120117186,-1.0146503448486328,1016.8172454833984
1686391060762675000,2379.7306750488283,-0.9618034362792969,1016.8110656738281
1686391061834032000,2380.8020322265625,-0.9142417907714844,1016.805419921875
1686391062905428000,2381.873427978516,-0.9089565277099609,1016.80419921875
1686391063976861000,2382.944860839844,-0.8719654083251953,1016.7997741699219
1686391065048227000,2384.0162270507813,-0.8719654083251953,1016.7997741699219
1686391066119554000,2385.087553955078,-0.8878192901611328,1016.8018341064453
1686391067190918000,2386.15891796875,-0.9248104095458984,1016.8064117431641
1686391068262300000,2387.2302998046875,-0.9776573181152344,1016.8125915527344
1686391069333684000,2388.3016840820314,-1.0463581085205078,1016.8211364746094
1686391070405102000,2389.373102050781,-1.0569267272949219,1016.8224334716797
1686391071476461800,2390.4444619140627,-1.0569267272949219,1016.8224334716797
1686391072547832000,2391.51583203125,-0.9723720550537109,1016.8122100830078
1686391073619146000,2392.5871459960936,-0.8983879089355469,1016.8031311035156
1686391074690444000,2393.658444091797,-0.7081413269042969,1016.7803955078125
1686391075761794000,2394.7297939453124,-0.6341552734375,1016.7710876464844
1686391076833172000,2395.801171875,-0.6183013916015625,1016.7692565917969
1686391077904494000,2396.872494140625,-0.5971641540527344,1016.7667388916016
1686391078975822000,2397.9438220214843,-0.5971641540527344,1016.7667388916016
1686391080047199000,2399.0151989746096,-0.6447257995605469,1016.7727661132812
1686391081118612000,2400.086612060547,-0.665863037109375,1016.7751312255859
1686391082189939000,2401.1579389648437,-0.6711483001708984,1016.7758941650391
1686391083261322000,2402.229322021484,-0.7028560638427734,1016.77978515625
1686391084332679000,2403.300678955078,-0.7028560638427734,1016.77978515625
1686391085404026000,2404.372026123047,-0.69757080078125,1016.7790985107422
1686391086475383000,2405.4433830566404,-0.6447257995605469,1016.7726135253906
1686391087546700000,2406.5146999511717,-0.5813102722167969,1016.76513671875
1686391088617990100,2407.585990234375,-0.5231781005859375,1016.7580413818359
1686391089689340000,2408.65733984375,-0.43334007263183594,1016.7471313476562
1686391090760603000,2409.7286027832033,-0.3329315185546875,1016.7351531982422
1686391091831884000,2410.799884033203,-0.21666908264160156,1016.7212677001953
1686391092903225900,2411.871225830078,-0.12154579162597656,1016.7096710205078
1686391093974564000,2412.9425642089845,-0.052845001220703125,1016.7010498046875
1686391095045868000,2414.0138679199217,-0.0158538818359375,1016.6966247558594
1686391096117141000,2415.085141113281,-0.0158538818359375,1016.6966247558594
1686391097188497200,2416.1564970703125,-0.0475616455078125,1016.7009735107422
1686391098259810800,2417.2278107910156,-0.0792694091796875,1016.7046356201172
1686391099331143000,2418.299142822266,-0.10569190979003906,1016.707763671875
1686391100402406000,2419.3704060058594,-0.10569190979003906,1016.707763671875
1686391101473735200,2420.4417351074217,-0.1109771728515625,1016.7085266113281
1686391102545080800,2421.513080810547,-0.12154579162597656,1016.7093658447266
1686391103616419000,2422.584419189453,-0.17967605590820312,1016.7166137695312
1686391104687750100,2423.6557502441406,-0.285369873046875,1016.7290496826172
1686391105759029000,2424.7270290527345,-0.40163230895996094,1016.7435455322266
1686391106830357000,2425.798356933594,-0.5126094818115234,1016.7570495605469
1686391107901661000,2426.8696608886717,-0.602447509765625,1016.7677307128906
1686391108972987000,2427.940986816406,-0.602447509765625,1016.7677307128906
1686391110044247000,2429.0122470703127,-0.6130180358886719,1016.768798828125
1686391111115523000,2430.0835231933593,-0.6130180358886719,1016.768798828125
1686391112186786000,2431.1547861328127,-0.6183013916015625,1016.7697906494141
1686391113258090000,2432.2260900878905,-0.6183013916015625,1016.7698669433594
1686391114329456000,2433.2974560546877,-0.6447257995605469,1016.7728424072266
1686391115400769000,2434.368769042969,-0.6922874450683594,1016.7781066894531
1686391116472006100,2435.4400061035158,-0.6922874450683594,1016.7781066894531
1686391117543288800,2436.5112888183594,-0.7028560638427734,1016.7795562744141
1686391118614576000,2437.582576171875,-0.7187099456787109,1016.7814636230469
1686391119685860900,2438.6538608398437,-0.7187099456787109,1016.7818450927734
1686391120757207000,2439.72520703125,-0.7504177093505859,1016.7853546142578
1686391121828560000,2440.7965598144533,-0.7504177093505859,1016.7853546142578
1686391122899884000,2441.867884033203,-0.7451324462890625,1016.7849731445312
1686391123971215000,2442.9392150878907,-0.7187099456787109,1016.7814636230469
1686391125042524200,2444.010524169922,-0.69757080078125,1016.7788696289062
1686391126113840000,2445.0818400878907,-0.6605796813964844,1016.7744445800781
1686391127185188000,2446.1531879882814,-0.6552944183349609,1016.7739868164062
1686391128256481000,2447.224480957031,-0.6552944183349609,1016.7739868164062
1686391129327806000,2448.295805908203,-0.6711483001708984,1016.7756652832031
1686391130399178000,2449.3671779785154,-0.6870021820068359,1016.7778015136719
1686391131470535000,2450.4385349121094,-0.729278564453125,1016.7826080322266
1686391132541889000,2451.509888916016,-0.7451324462890625,1016.7845916748047
1686391133613201000,2452.5812009277342,-0.760986328125,1016.7866516113281
1686391134684560100,2453.6525600585937,-0.760986328125,1016.7866516113281
1686391135755914000,2454.7239140625,-0.760986328125,1016.7866516113281
1686391136827297000,2455.7952971191407,-0.7134246826171875,1016.7807769775391
1686391137898741000,2456.866740966797,-0.6870021820068359,1016.7778778076172
1686391138970190000,2457.938190185547,-0.6870021820068359,1016.7778778076172
1686391140041609000,2459.0096088867185,-0.7451324462890625,1016.7848205566406
1686391141113014000,2460.0810139160158,-0.7557029724121094,1016.7861938476562
1686391142184410000,2461.15241015625,-0.8085479736328125,1016.7923736572266
1686391143255755800,2462.223755859375,-0.8561115264892578,1016.7977905273438
1686391144327114000,2463.295114013672,-0.8561115264892578,1016.7977905273438
1686391145398509000,2464.3665090332033,-0.8032646179199219,1016.7920684814453
1686391146469892900,2465.4378928222654,-0.7662715911865234,1016.7870330810547
1686391147541241900,2466.5092419433595,-0.7504177093505859,1016.7854309082031
1686391148612598000,2467.580597900391,-0.7081413269042969,1016.7803955078125
1686391149683955000,2468.6519548339843,-0.7081413269042969,1016.7803955078125
1686391150755347000,2469.723346923828,-0.7239952087402344,1016.7824554443359
1686391151826687000,2470.794687011719,-0.792694091796875,1016.7904663085938
1686391152897996800,2471.865996826172,-0.8244037628173828,1016.7942810058594
1686391153969313000,2472.937312988281,-0.8402576446533203,1016.7961120605469
1686391155040604000,2474.0086040039064,-0.8825340270996094,1016.8009948730469
1686391156111878000,2475.0798779296874,-0.8931026458740234,1016.8024444580078
1686391157183130000,2476.151130126953,-0.8983879089355469,1016.8032836914062
1686391158254409000,2477.222408935547,-0.9142417907714844,1016.8049621582031
1686391159325675000,2478.293675048828,-0.9300956726074219,1016.8067169189453
1686391160396974000,2479.364974121094,-0.9565181732177734,1016.8102264404297
1686391161468251000,2480.4362509765624,-0.9935111999511719,1016.8150329589844
1686391162539548000,2481.5075478515623,-1.004079818725586,1016.8159484863281
1686391163610872000,2482.5788720703126,-1.0252189636230469,1016.8186950683594
1686391164682155000,2483.650155029297,-1.0252189636230469,1016.8186950683594
1686391165753462000,2484.7214619140623,-0.9406642913818359,1016.8085479736328
1686391166824759000,2485.7927590332033,-0.9142417907714844,1016.8053436279297
1686391167896041000,2486.864041015625,-0.8561115264892578,1016.7978668212891
1686391168967306000,2487.935305908203,-0.7451324462890625,1016.7849731445312
1686391170038615000,2489.0066149902345,-0.6817169189453125,1016.7771911621094
1686391171109901000,2490.077901123047,-0.6817169189453125,1016.7771911621094
1686391172181178000,2491.1491782226562,-0.6922874450683594,1016.7781066894531
1686391173252448000,2492.220447998047,-0.7081413269042969,1016.7800903320312
1686391174323689000,2493.2916889648436,-0.7662715911865234,1016.7875671386719
1686391175394907000,2494.362906982422,-0.8561115264892578,1016.7977905273438
1686391176466100000,2495.434099853516,-0.8666801452636719,1016.7992401123047
1686391177537301000,2496.5053010253905,-0.8983879089355469,1016.8033599853516
1686391178608620800,2497.5766208496093,-0.8983879089355469,1016.8033599853516
1686391179679926800,2498.6479267578125,-0.9089565277099609,1016.8043518066406
1686391180751168000,2499.71916796875,-0.9248104095458984,1016.8061065673828
1686391181822451000,2500.7904509277346,-0.9512348175048828,1016.8094635009766
1686391182893773000,2501.861772949219,-0.9935111999511719,1016.8147277832031
1686391183965039000,2502.9330390625,-1.067495346069336,1016.82373046875
1686391185036313000,2504.004312988281,-1.1044883728027344,1016.8279266357422
1686391186107603200,2505.0756032714844,-1.1520500183105469,1016.8338012695312
1686391187178840800,2506.1468408203127,-1.1837577819824219,1016.8377685546875
